tmdb_id,title,studio,domestic_gross,foreign_gross,year,budget
tt1100089,Foxcatcher,SPC,12100000.0,,2014,
tt2937898,A Most Violent Year,A24,5700000.0,6300000,2014,20000000
tt2788710,The Interview (2014),Sony,6100000.0,5200000,2014,
tt1196956,One Chance,Wein.,101000.0,10800000,2014,
tt2207050,Bicycling with Moliere,Strand,59900.0,10700000,2014,
tt2404181,Belle,FoxS,10700000.0,,2014,
tt2524674,Wetlands,Strand,59500.0,10500000,2014,
tt3014666,Moms' Night Out,TriS,10400000.0,,2014,5000000
tt2321549,The Babadook,IFC,964000.0,9300000,2014,
tt1937390,Nymphomaniac: Volume I,Magn.,786000.0,9500000,2014,
tt1946347,Gladiators of Rome,VPD,8200.0,10100000,2014,
tt2027140,Mood Indigo,Drft.,303000.0,9500000,2014,
tt0469021,Alan Partridge: The Movie,Magn.,153000.0,9600000,2014,
tt2406252,Venus in Fur,IFC,374000.0,8000000,2014,
tt1450321,Filth,Magn.,34400.0,8300000,2014,
tt3416742,What If (2014),CBS,3500000.0,4400000,2014,
tt3142688,Finding Fanny,FIP,616000.0,7100000,2014,
tt3169706,Pride (2014),CBS,1400000.0,6100000,2014,
tt1937118,Chinese Puzzle,Cohen,339000.0,7100000,2014,
tt0458413,A Long Way Down,Magn.,13300.0,7200000,2014,
tt2737050,"Two Days, One Night",IFC,1400000.0,5400000,2014,
tt1853614,A Letter to Momo,GK,71700.0,6700000,2014,
tt3005242,Cantinflas,LGF,6400000.0,,2014,
tt1911553,Le Chef,Cohen,343000.0,5900000,2014,
tt3450116,Mas Negro Que La Noche,LGF,870000.0,5200000,2014,
tt1091992,French Gigolo (Cliente),IFC,3000.0,6000000,2014,
tt2967006,The Trip to Italy,IFC,2900000.0,3000000,2014,
tt1951181,The Immigrant,Wein.,2000000.0,3800000,2014,
tt2870708,Wish I Was Here,Focus,3600000.0,1900000,2014,
tt1441395,Under the Skin (2014),A24,2600000.0,2800000,2014,13300000
tt1571249,The Skeleton Twins,RAtt.,5300000.0,,2014,
tt2609222,The French Minister,IFC,12000.0,5100000,2014,
tt0101821,Ernest & Celestine,GK,262000.0,4800000,2014,
tt2547210,Tracks (2014),Wein.,510000.0,4400000,2014,
tt2234261,The Love Punch,KE,267000.0,4500000,2014,
tt2235108,Dear White People,RAtt.,4400000.0,,2014,
tt2350496,The Lunchbox,SPC,4200000.0,,2014,
tt2908856,My Old Lady,Cohen,4000000.0,,2014,
tt3129564,Diplomacy,Zeit.,231000.0,3700000,2014,
tt1528071,Horns,RTWC,174000.0,3700000,2014,
tt2718492,Ida,MBox,3800000.0,,2014,
tt2363213,Ragnarok,Magn.,1400.0,3700000,2014,
tt2771372,Veronica Mars,WB,3300000.0,195000,2014,6000000
tt3612616,Mommy,RAtt.,3500000.0,,2014,
tt2319580,The Grand Seduction,EOne,3400000.0,,2014,
tt2316411,Enemy,A24,1000000.0,2400000,2014,
tt2380331,Words and Pictures,RAtt.,2200000.0,1200000,2014,
tt1925518,The Protector 2,Magn.,2500.0,3300000,2014,
tt2345737,The Rover,A24,1100000.0,2100000,2014,12000000
tt3302594,The Mystery of Happiness,Strand,8500.0,3200000,2014,
tt2752688,Rosewater,ORF,3100000.0,,2014,
tt2910274,Obvious Child,A24,3100000.0,,2014,
tt1847746,The German Doctor,Gold.,418000.0,2600000,2014,
tt4044364,Citizenfour,RTWC,2800000.0,202000,2014,
tt1954701,A Coffee in Berlin,MBox,150000.0,2600000,2014,
tt2652092,The Good Lie,WB,2700000.0,,2014,
tt2265171,The Raid 2,SPC,2600000.0,,2014,
tt2896036,Living is Easy with Eyes Closed,Outs,11600.0,2600000,2014,
tt2261434,A Five Star Life,MBox,307000.0,2200000,2014,
tt2372222,Kick,UTV,2500000.0,,2014,
tt1216491,Kill the Messenger,Focus,2500000.0,,2014,
,Blood Ties (2014),RAtt.,42500.0,2400000,2014,
tt2980592,The Guest (2014),PH,333000.0,2000000,2014,
tt2751390,Life of Riley,KL,11600.0,2300000,2014,
tt3812366,Ode to My Father,CJ,2300000.0,,2014,
tt2639344,Love is Strange,SPC,2300000.0,,2014,
tt1872102,Marius,KL,9800.0,2200000,2014,
tt3281548,"Men, Women & Children",Par.,706000.0,1500000,2014,40000000
tt2372678,2 States,UTV,2200000.0,,2014,
tt2382009,Nymphomaniac: Volume II,Magn.,327000.0,1900000,2014,
tt2392326,Le Week-End,MBox,2200000.0,,2014,
tt3541262,Gloria (2014),RAtt.,2100000.0,,2014,
tt2920540,"20,000 Days on Earth",Drft.,280000.0,1800000,2014,
tt1714915,Only Lovers Left Alive,SPC,1900000.0,,2014,7000000
tt3099498,Tusk,A24,1800000.0,,2014,
tt2381335,Fed Up,RTWC,1500000.0,,2014,
tt2714900,Finding Vivian Maier,IFC,1500000.0,,2014,
tt1828959,Make Your Move,HTR,125000.0,1300000,2014,
tt2379318,Bright Days Ahead,Trib.,21800.0,1400000,2014,
tt2692904,Locke,A24,1400000.0,,2014,
tt4558376,Force Majeure,Magn.,1400000.0,,2014,
tt2062622,Postman Pat: The Movie,Shout!,1500.0,1300000,2014,
tt2659190,Just a Sigh,Distrib.,75500.0,1200000,2014,
tt1188982,Jai Ho,Eros,1300000.0,,2014,
tt2176786,For a Woman,FM,32299.0,1200000,2014,
tt2309764,Singham Returns,Eros,1200000.0,,2014,
tt2409302,Why Don't You Play in Hell,Drft.,28500.0,1200000,2014,
tt1702014,The Way He Looks,Strand,101000.0,1100000,2014,
tt2901736,Ilo Ilo,FM,56800.0,1100000,2014,
tt1626146,Hector And The Search For Happiness,Rela.,1100000.0,,2014,
tt2802154,Leviathan (2014),SPC,1100000.0,,2014,
tt2326612,The Captive,A24,1100000.0,,2014,
tt2034031,Laggies,A24,1100000.0,,2014,
tt3390572,Haider,UTV,1000000.0,,2014,
tt2343793,Third Person,SPC,1000000.0,,2014,
tt1954315,Borgman,Drft.,57500.0,952000,2014,
tt3729920,The Disappearance of Eleanor Rigby,Wein.,588000.0,397000,2014,
tt3302962,Shaadi Ke Side Effects,Eros,921000.0,,2014,
tt1865505,Song of the Sea,GK,858000.0,,2014,
tt2339505,Kochadaiiyaan,Eros,817000.0,,2014,
tt2054790,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),MBox,3300.0,797000,2014,
tt2333804,The Zero Theorem,Ampl.,258000.0,513000,2014,
tt2479800,Palo Alto,Trib.,768000.0,,2014,
tt3175038,Ek Villain,Eros,731000.0,,2014,
tt3554418,Khoobsurat,UTV,711000.0,,2014,
tt2725962,Holiday (2014),Relbig.,707000.0,,2014,
tt3173910,Hasee Toh Phasee,Relbig.,646000.0,,2014,
tt1605717,Frank,Magn.,645000.0,,2014,
tt3001638,Mary Kom,Eros,621000.0,,2014,
tt2910814,The Signal (2014),Focus,601000.0,,2014,
,Back in Time (Congcong Nanian),CL,569000.0,,2014,
tt2980794,Highway (2014),UTV,529000.0,,2014,
tt2402105,Dom Hemingway,FoxS,524000.0,,2014,
tt2756032,The One I Love,RTWC,513000.0,,2014,
tt1527835,Archipelago,KL,7800.0,492000,2014,
tt2326554,A Girl Walks Home Alone at Night,KL,492000.0,,2014,
tt1821641,The Congress,Drft.,138000.0,318000,2014,
tt0409379,In Secret,RAtt.,444000.0,,2014,
tt3906444,But Always (Yi Sheng Yi Shi),CL,431000.0,,2014,
tt3505950,Beijing Love Story,CL,428000.0,,2014,
tt2400275,Goodbye to Language,KL,390000.0,,2014,
tt3678938,Humpty Sharma Ki Dulhania,Relbig.,380000.0,,2014,
,Women Who Flirt (Sajiao Nvren),CL,375000.0,,2014,
,Joe (2014),RAtt.,373000.0,,2014,
tt2852406,Omar,AF,356000.0,,2014,
tt1839642,The Face of Love,IFC,350000.0,,2014,
tt2402085,Jimi: All Is By My Side,XL,341000.0,,2014,
tt2884206,I Origins,FoxS,336000.0,,2014,
tt1590013,The Last Sentence,MBox,62500.0,265000,2014,
tt2289538,On My Way,Cohen,317000.0,,2014,
tt7413472,Happy Ending,Eros,314000.0,,2014,
tt0887732,Elsa & Fred (2014),MNE,286000.0,,2014,
tt2762334,Main Tera Hero,Eros,275000.0,,2014,
tt2043933,Night Moves,Cdgm.,272000.0,,2014,
tt4242844,Love on the Cloud (Wei Ai),CL,272000.0,,2014,
tt1663207,Life of Crime,RAtt.,265000.0,,2014,
tt2304915,The Green Prince,MBox,258000.0,,2014,
tt0094612,Action Jackson (2014),Eros,257000.0,,2014,
tt3230082,The Blue Room,IFC,255000.0,,2014,
tt3402110,Tazza: The Hidden Card,CJ,252000.0,,2014,
tt2393805,Gabrielle (2014),EOne,5500.0,222000,2014,
tt3667798,The Breakup Guru,CL,209000.0,,2014,
tt2915160,Bethlehem,AF,202000.0,,2014,
tt2011159,The Double (2014),Magn.,200000.0,,2014,13200000
tt3093546,Listen Up Philip,Trib.,200000.0,,2014,
tt2364975,We Are The Best!,Magn.,181000.0,,2014,
tt3511542,That Demon Within,CL,172000.0,,2014,
tt2920808,God's Pocket,IFC,170000.0,,2014,
tt1107850,Unrelated,KL,4500.0,154000,2014,
,The Polar Express (2014 re-issue),WB,139000.0,,2014,
tt2492664,May in the Summer,Cohen,22000.0,112000,2014,
tt2806908,The Jewish Cardinal,FM,134000.0,,2014,
tt3576084,Zero Motivation,Zeit.,116000.0,,2014,
tt2132374,Life's a Breeze,Magn.,3500.0,99700,2014,
tt3696086,The Golden Era,CL,103000.0,,2014,
tt2141751,God Help the Girl,Ampl.,103000.0,,2014,
tt1924396,The Best Offer,IFC,100000.0,,2014,
tt2187115,Child's Pose,Zeit.,97200.0,,2014,
tt2390237,Cuban Fury,EOne,92400.0,,2014,
tt1686042,Girl on a Bicycle,Mont.,91400.0,,2014,
tt1999987,Breathe In,Cohen,89700.0,,2014,
tt2581244,Life After Beth,A24,88300.0,,2014,
tt1609479,Better Living Through Chemistry,Gold.,75100.0,,2014,
tt2112152,For No Good Reason,SPC,67400.0,,2014,
,The Notebook (2014),SPC,66600.0,,2014,
tt3142232,Heropanti,UTV,63600.0,,2014,
tt3697566,No Tears for the Dead,CJ,63100.0,,2014,
tt2752200,Young and Beautiful,IFC,61100.0,,2014,
tt2932606,Siddharth,Zeit.,60500.0,,2014,
tt2463288,Walk of Shame,FCW,59200.0,,2014,
,The Conformist (2014 re-release),KL,58700.0,,2014,
tt1798243,Rudderless,Gold.,58300.0,,2014,
,The Rocket (2014),KL,56800.0,,2014,
tt0815178,In Bloom,BWP,56100.0,,2014,13000000
tt2567712,Starred Up,Trib.,54900.0,,2014,
tt2215077,Half of a Yellow Sun,Mont.,54500.0,,2014,
tt2463512,Hateship Loveship,IFC,54000.0,,2014,
tt2353767,"1,000 Times Good Night",FM,53900.0,,2014,
tt2852470,The Missing Picture,Strand,52200.0,,2014,
tt1464191,Decoding Annie Parker,EOne,48400.0,,2014,
,Alphaville (2013 re-release),Rialto,47700.0,,2014,
tt1978447,Policeman,Crnth,11300.0,27000,2014,
tt2238050,White Bird in a Blizzard,Magn.,33800.0,,2014,
tt0498351,The Hero of Color City,Magn.,32200.0,,2014,
tt2368635,Bird People,IFC,32100.0,,2014,
tt2626926,Closed Curtain,Vari.,28100.0,,2014,
tt2560102,Lilting,Strand,27100.0,,2014,
tt1067765,Adult World,IFC,25400.0,,2014,
,A Tale of Winter (Conte d'hiver),BWP,23300.0,,2014,
tt3508830,The Decent One,KL,21300.0,,2014,
tt1826753,Tasting Menu,Magn.,18700.0,,2014,
tt2140619,Two Night Stand,EOne,18600.0,,2014,
tt2280344,Burning Bush,KL,16700.0,,2014,
tt2369047,Horses of God,KL,14800.0,,2014,
tt2059171,13 Sins,RTWC,13800.0,,2014,
tt2994190,Camp X-Ray,IFC,13300.0,,2014,1000000
tt2118775,Special ID,WGUSA,12700.0,,2014,
tt1403241,Wolves,KE,12100.0,,2014,
tt2295722,Falcon Rising,Free,11800.0,,2014,
tt1198156,You're Not You,EOne,11500.0,,2014,
tt2414046,The Amazing Catfish,Strand,11300.0,,2014,
tt0120399,Stray Dogs,CGld,10400.0,,2014,
tt2232578,Canopy,Mont.,8500.0,,2014,
tt1769363,Love is in the Air,FCW,8400.0,,2014,
tt3249158,Empty Hours,Strand,8200.0,,2014,
tt2771800,Rigor Mortis,WGUSA,7900.0,,2014,
tt1401669,The Little Bedroom,CLS,7400.0,,2014,
tt1931602,Very Good Girls,WGUSA,6900.0,,2014,
tt2369205,Pioneer,Magn.,6900.0,,2014,
tt2708254,Life of a King,MNE,6500.0,,2014,
tt2871116,"2 Autumns, 3 Winters",FM,5800.0,,2014,
tt2290739,The Devil's Hand,RAtt.,5700.0,,2014,
tt7456310,Anna,VE,4300.0,,2014,
tt2409818,Open Windows,Cdgm.,1800.0,,2014,
tt1485749,Mr. Pip,Free,1700.0,,2014,
tt2488496,Star Wars: The Force Awakens,BV,936700000.0,"1,131.6",2015,245000000
tt0369610,Jurassic World,Uni.,652300000.0,"1,019.4",2015,150000000
tt2820852,Furious 7,Uni.,353000000.0,"1,163.0",2015,190000000
tt2395427,Avengers: Age of Ultron,BV,459000000.0,946400000,2015,250000000
tt2293640,Minions,Uni.,336000000.0,823400000,2015,74000000
tt2379713,Spectre,Sony,200100000.0,680600000,2015,245000000
tt2096673,Inside Out,BV,356500000.0,501100000,2015,175000000
tt2381249,Mission: Impossible - Rogue Nation,Par.,195000000.0,487700000,2015,150000000
tt1951266,The Hunger Games: Mockingjay - Part 2,LGF,281700000.0,371700000,2015,160000000
tt3659388,The Martian,Fox,228400000.0,401700000,2015,108000000
tt2322441,Fifty Shades of Grey,Uni.,166200000.0,404800000,2015,40000000
tt1661199,Cinderella (2015),BV,201200000.0,342400000,2015,95000000
tt1663202,The Revenant,Fox,183600000.0,349300000,2015,135000000
tt0478970,Ant-Man,BV,180200000.0,339100000,2015,130000000
tt2510894,Hotel Transylvania 2,Sony,169700000.0,305100000,2015,80000000
tt2126355,San Andreas,WB (NL),155200000.0,318800000,2015,110000000
tt1340138,Terminator: Genisys,Par.,89800000.0,350800000,2015,155000000
tt2802144,Kingsman: The Secret Service,Fox,128300000.0,286100000,2015,81000000
tt2224026,Home (2015),Fox,177400000.0,208600000,2015,135000000
tt1392190,Mad Max: Fury Road,WB,153600000.0,224800000,2015,150000000
tt1979388,The Good Dinosaur,BV,123100000.0,209100000,2015,
tt2446042,Taken 3,Fox,89300000.0,237200000,2015,48000000
tt2279373,The SpongeBob Movie: Sponge Out of Water,Par.,163000000.0,162200000,2015,74000000
tt4046784,Maze Runner: The Scorch Trials,Fox,81700000.0,230600000,2015,61000000
tt2908446,The Divergent Series: Insurgent,LG/S,130199999.0,167100000,2015,110000000
tt2848292,Pitch Perfect 2,Uni.,184300000.0,103200000,2015,29000000
tt1109624,Paddington,W/Dim.,76300000.0,191800000,2015,55000000
tt4276752,Mojin: The Lost Legend,WGUSA,1200000.0,258100000,2015,37000000
tt4242158,Lost in Hong Kong,WGUSA,1300000.0,255000000,2015,
tt2452042,The Peanuts Movie,Fox,130199999.0,116100000,2015,99000000
tt2120120,Pixels,Sony,78700000.0,166100000,2015,88000000
tt5657846,Daddy's Home,Par.,150400000.0,92400000,2015,69000000
tt3079380,Spy,Fox,110800000.0,124800000,2015,65000000
tt2974918,Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000,2015,
tt5061814,Goodbye Mr. Loser,CL,1300000.0,226800000,2015,
tt2637276,Ted 2,Uni.,81500000.0,135200000,2015,68000000
tt1964418,Tomorrowland,BV,93400000.0,115700000,2015,190000000
tt2719848,Everest (2015),Uni.,43500000.0,159900000,2015,55000000
tt1398426,Straight Outta Compton,Uni.,161200000.0,40400000,2015,28000000
tt2361509,The Intern,WB,75800000.0,118800000,2015,35000000
tt1617661,Jupiter Ascending,WB,47400000.0,136600000,2015,176000000
tt3076658,Creed,WB (NL),109800000.0,63800000,2015,35000000
tt1502712,Fantastic Four,Fox,56100000.0,111900000,2015,120000000
tt3682448,Bridge of Spies,BV,72300000.0,93200000,2015,40000000
tt2381941,Focus (2015),WB,53900000.0,105200000,2015,50100000
tt3460252,The Hateful Eight,Wein.,54100000.0,101600000,2015,44000000
tt1051904,Goosebumps,Sony,80100000.0,70100000,2015,58000000
tt1618442,The Last Witch Hunter,LG/S,27400000.0,119600000,2015,90000000
tt3950078,The Taking of Tiger Mountain,WGUSA,229000.0,141400000,2015,
tt3152624,Trainwreck,Uni.,110200000.0,30600000,2015,35000000
tt4701702,Mr. Six,CL,1400000.0,137800000,2015,
tt2058673,Point Break (2015),WB,28800000.0,104900000,2015,105000000
tt1596363,The Big Short,Par.,70300000.0,63200000,2015,28000000
tt3332064,Pan,WB,35100000.0,93300000,2015,150000000
tt2909116,Wolf Totem,Sony,211000.0,125600000,2015,
tt2268016,Magic Mike XXL,WB,66000000.0,56500000,2015,14800000
tt3672840,Dragon Blade,LGP,74100.0,121500000,2015,
tt1121096,Seventh Son,Uni.,17200000.0,97000000,2015,95000000
tt3195644,Insidious Chapter 3,Focus,52200000.0,60800000,2015,10000000
tt2561572,Get Hard,WB,90400000.0,21400000,2015,40000000
tt1638355,The Man From U.N.C.L.E.,WB,45400000.0,64400000,2015,75000000
tt3450650,Paul Blart: Mall Cop 2,Sony,71000000.0,36600000,2015,30000000
tt2872750,Shaun the Sheep Movie,LGF,19400000.0,86800000,2015,
tt0070698,Sisters,Uni.,87000000.0,18000000,2015,
tt1524930,Vacation,WB (NL),58900000.0,46000000,2015,31000000
tt1823672,Chappie,Sony,31600000.0,70500000,2015,49000000
tt2446980,Joy,Fox,56500000.0,44700000,2015,60000000
tt1355683,Black Mass,WB,62600000.0,37200000,2015,53000000
tt5297654,Devil and Angel (E Gun Tian Shi),CL,131000.0,98500000,2015,
tt3567288,The Visit,Uni.,65200000.0,33200000,2015,5000000
tt1895587,Spotlight,ORF,45100000.0,53200000,2015,
tt0084516,Poltergeist (2015),Fox,47400000.0,48000000,2015,
tt1390411,In the Heart of the Sea,WB,25000000.0,68900000,2015,100000000
tt1798684,Southpaw,Wein.,52400000.0,39500000,2015,30000000
tt2555736,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000,2015,10000000
tt3622592,Paper Towns,Fox,32000000.0,53500000,2015,12000000
tt3397884,Sicario,LGF,46900000.0,38000000,2015,30000000
tt2679042,Hitman: Agent 47,Fox,22500000.0,59900000,2015,35000000
tt0884732,The Wedding Ringer,SGem,64500000.0,15300000,2015,23000000
tt2473510,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000,2015,10000000
tt2554274,Crimson Peak,Uni.,31100000.0,43600000,2015,55000000
tt2938956,The Transporter Refueled,EC,16000000.0,56600000,2015,
tt2199571,Run All Night,WB,26500000.0,45200000,2015,50000000
tt3832914,War Room,TriS,67800000.0,,2015,3000000
tt1655441,The Age of Adaline,LGF,42600000.0,23000000,2015,
tt0810819,The Danish Girl,Focus,11100000.0,53100000,2015,
tt3713166,Unfriended,Uni.,32500000.0,31600000,2015,1000000
tt2726560,The Longest Ride,Fox,37400000.0,25500000,2015,34000000
tt2381111,Brooklyn,FoxS,38300000.0,23800000,2015,
tt3819668,Dragon Ball Z: Resurrection 'F',FUN,8000000.0,53800000,2015,
tt2404425,Woman in Gold,Wein.,33299999.0,28300000,2015,11000000
tt3850590,Krampus,Uni.,42700000.0,18800000,2015,15000000
tt3488710,The Walk,TriS,10100000.0,51000000,2015,35000000
tt3862750,The Perfect Guy,SGem,57000000.0,3200000,2015,12000000
tt4178092,The Gift (2015),STX,43800000.0,15200000,2015,5000000
tt8160834,No Escape,Wein.,27300000.0,27100000,2015,
tt2752772,Sinister 2,Focus,27700000.0,25100000,2015,10000000
tt3595298,Prem Ratan Dhan Payo,FIP,4400000.0,48200000,2015,
tt3181822,The Boy Next Door,Uni.,35400000.0,17000000,2015,4000000
tt3530002,The Night Before,Sony,43000000.0,9300000,2015,25000000
tt2967224,Hot Pursuit,WB (NL),34600000.0,17100000,2015,35000000
tt2113681,The 100-Year Old Man Who Climbed Out the Window and Disappeared,MBox,944000.0,50200000,2015,
tt4253360,The Himalayas,CJ,697000.0,49800000,2015,
tt1674771,Entourage,WB,32400000.0,16900000,2015,30000000
tt2339741,The Woman in Black 2: Angel of Death,Rela.,26500000.0,22400000,2015,
tt3322364,Concussion (2015),Sony,34500000.0,14100000,2015,35000000
tt3045616,Mortdecai,LGF,7700000.0,39600000,2015,60000000
,Coming Home (2015),SPC,378000.0,46400000,2015,
tt2097298,"McFarland, USA",BV,44500000.0,1200000,2015,
tt1392190,Max (2015),WB,42700000.0,1300000,2015,150000000
tt3316960,Still Alice,SPC,18800000.0,25100000,2015,5000000
tt1666801,The DUFF,LGF,34000000.0,9500000,2015,8500000
tt0089469,Legend,Uni.,1900000.0,41100000,2015,
tt2309260,The Gallows,WB (NL),22800000.0,20200000,2015,100000
tt2279339,Love the Coopers,LGF,26300000.0,16100000,2015,17000000
tt3722070,The Lady in the Van,SPC,10000000.0,31400000,2015,
tt3623726,Ricki and the Flash,TriS,26800000.0,14500000,2015,18000000
tt2402927,Carol,Wein.,12700000.0,27600000,2015,
tt2918436,The Lazarus Effect,Rela.,25800000.0,12600000,2015,3300000
tt3007512,The Water Diviner,WB,4200000.0,34000000,2015,22500000
tt1178665,A Walk in the Woods,BG,29500000.0,8000000,2015,
tt0470752,Ex Machina,A24,25400000.0,11400000,2015,15000000
tt2503944,Burnt,Wein.,13700000.0,23000000,2015,20000000
tt3170832,Room,A24,14700000.0,20700000,2015,
tt1305806,The Secret in their Eyes (2015),STX,20200000.0,14700000,2015,
tt2080374,Steve Jobs,Uni.,17800000.0,16700000,2015,30000000
tt1976009,Victor Frankenstein,Fox,5800000.0,28500000,2015,
tt2436386,Project Almanac,Par.,22300000.0,10900000,2015,12000000
tt2140379,Self/Less,Focus,12300000.0,18200000,2015,26000000
tt2935476,Far from the Madding Crowd,FoxS,12200000.0,18000000,2015,
tt3168230,Mr. Holmes,RAtt.,17700000.0,11600000,2015,
tt3774694,Love & Mercy,RAtt.,12600000.0,16100000,2015,3000000
tt3715320,Irrational Man,SPC,4000000.0,23400000,2015,
tt3316948,American Ultra,LGF,14400000.0,12700000,2015,28000000
tt3011894,Wild Tales,SPC,3100000.0,23900000,2015,
tt1243974,Aloha,Sony,21100000.0,5200000,2015,37000000
tt1638002,"Love, Rosie",TFA,20400.0,25600000,2015,
tt2006295,The 33,WB,12200000.0,12700000,2015,
tt3896100,Capture the Flag,Par.,6700.0,24600000,2015,
tt2515034,The Gunman,ORF,10700000.0,13500000,2015,40000000
tt4819514,Go Away Mr. Tumor,CL,287000.0,21500000,2015,
tt0086465,Black or White,Rela.,21600000.0,,2015,
tt2717822,Blackhat,Uni.,8000000.0,11600000,2015,70000000
tt3850214,Dope,ORF,17500000.0,480000,2015,7000000
tt3802576,Brothers: Blood Against Blood,FIP,614000.0,17200000,2015,
tt1791682,While We're Young,A24,7600000.0,9700000,2015,
tt3660770,Monkey Kingdom,BV,16399999.0,711000,2015,
tt2884018,Macbeth (2015),Wein.,1100000.0,15200000,2015,
tt1727776,Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000,2015,15000000
tt3077214,Suffragette,Focus,4700000.0,11300000,2015,
tt3235888,It Follows,RTWC,14700000.0,,2015,
tt2358925,Unfinished Business,Fox,10200000.0,4200000,2015,35000000
tt4056738,Do You Believe?,PFR,13000000.0,1400000,2015,
tt4183692,Woodlawn,PFR,14400000.0,,2015,
tt4191054,Strange Magic,BV,12400000.0,1200000,2015,
tt2637294,Hot Tub Time Machine 2,Par.,12300000.0,767000,2015,14000000
tt1014763,Child 44,LG/S,1200000.0,11700000,2015,
tt3787590,We Are Your Friends,WB,3600000.0,7500000,2015,
tt1772288,Danny Collins,BST,5600000.0,5200000,2015,10000000
tt2952602,Kung Fu Killer,WGUSA,130000.0,10000000,2015,
tt2639254,A Little Chaos,FCW,558000.0,9500000,2015,
tt1850397,The Loft,ORF,6000000.0,4099999,2015,
tt4291600,The Young & Prodigious T.S. Spivet,Wein.,174000.0,9300000,2015,
tt1092634,Shanghai,Wein.,46400.0,9200000,2015,
tt4643580,Un Gallo con Muchos Huevos,LGF,9100000.0,,2015,5300000
tt2582496,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000,2015,8000000
tt2870648,Amy,A24,8400000.0,,2015,
tt4007558,Shaandaar,FIP,522000.0,7800000,2015,
tt3203606,Trumbo (2015),BST,7900000.0,378000,2015,
tt3863552,Bajrangi Bhaijaan,Eros,8199999.0,,2015,
tt3236120,I'll See You In My Dreams,BST,7400000.0,,2015,
tt2403021,The Green Inferno,BH Tilt,7200000.0,,2015,5000000
tt4270516,Grandma (2015),SPC,7000000.0,107000,2015,600000
tt1018765,Our Brand Is Crisis (2015),WB,7000000.0,,2015,28000000
tt3735246,Bajirao Mastani,Eros,6600000.0,,2015,
tt1810683,Little Boy,ORF,6500000.0,,2015,
tt2401878,Anomalisa,Par.,3800000.0,1900000,2015,8000000
tt1596345,Pawn Sacrifice,BST,2400000.0,3100000,2015,
tt0120094,Serena,Magn.,176000.0,4900000,2015,
tt3848938,Mr. X,FIP,45000.0,5000000,2015,
tt4535650,Dilwale,UTV,4900000.0,,2015,
tt1921149,Trash,FCW,17500.0,4800000,2015,
tt2273657,True Story,FoxS,4700000.0,,2015,
tt2876428,"Buen Dia, Ramon",FIP,154000.0,4500000,2015,
tt3483612,Hamari Adhuri Kahani,FIP,235000.0,4200000,2015,
tt3544082,45 Years,IFC,4200000.0,,2015,
tt2515030,Escobar: Paradise Lost,RTWC,196000.0,3600000,2015,
tt3233418,Spare Parts,LGF,3600000.0,,2015,
tt3062976,Learning to Drive,BG,3400000.0,,2015,
tt3707106,By the Sea,Uni.,538000.0,2800000,2015,10000000
tt3165612,Sleeping with Other People,IFC,819000.0,2400000,2015,
,Phoenix (2015),IFC,3200000.0,,2015,
tt3110960,Jimmy's Hall,SPC,561000.0,2600000,2015,
tt4110568,Dil Dhadakne Do,Eros,3100000.0,,2015,
tt1135084,Ladrones,LGF,3100000.0,,2015,32000000
,Remember (Canada Release),EOne,547000.0,2500000,2015,
tt2140465,Tanu Weds Manu Returns,Eros,3000000.0,,2015,
tt3164256,Rock The Kasbah,ORF,3000000.0,,2015,
tt3416744,The End of the Tour,A24,3000000.0,,2015,
tt3268668,Captive (2015),Par.,2600000.0,218000,2015,
tt3065132,He Named Me Malala,FoxS,2700000.0,97100,2015,
tt3312830,Youth,FoxS,2700000.0,,2015,
tt4594834,Chi-Raq,RAtt.,2700000.0,,2015,
tt3859076,Truth,SPC,2500000.0,,2015,
tt2872462,Mistress America,FoxS,2500000.0,,2015,
tt3614530,Jem and the Holograms,Uni.,2200000.0,149000,2015,5000000
tt2790236,Beloved Sisters,MBox,54000.0,2200000,2015,
tt2717860,The Riot Club,IFC,7700.0,2100000,2015,
tt3148502,Tamasha,UTV,2100000.0,,2015,
tt3501416,Assassination (2015),WGUSA,1900000.0,,2015,
tt2452254,Clouds of Sils Maria,IFC,1900000.0,,2015,
tt1441953,Testament of Youth,SPC,1800000.0,,2015,
tt3767372,Piku,Yash,1800000.0,,2015,
tt1524575,The Vatican Tapes,LGF,1800000.0,,2015,
tt3808342,Son of Saul,SPC,1800000.0,,2015,
tt3707114,Janis: Little Girl Blue,FR,410000.0,1200000,2015,
tt2614684,'71,RAtt.,1300000.0,355000,2015,
tt3172532,The Diary of a Teenage Girl,SPC,1500000.0,,2015,
tt1969062,Infinitely Polar Bear,SPC,1400000.0,,2015,
tt2891174,99 Homes,BG,1400000.0,,2015,8000000
tt1243974,Welcome Back,Eros,1400000.0,,2015,37000000
tt3674140,The Salt of the Earth,SPC,1300000.0,,2015,
tt2172584,Maps to the Stars,FCW,351000.0,988000,2015,
,Iris (2015),Magn.,1300000.0,,2015,
