popularity,vote_count,id,genre_ids,title,vote_average,release_date
82.04,111,704264,"[28, 12, 16]",Primal: Tales of Savagery,8.1,2019-11-21
81.803,2942,479455,"[35, 878]",Men in Black: International,6.0,2019-06-12
81.583,1805,511987,"[18, 27, 53]",Crawl,6.3,2019-07-11
81.282,3299,268896,"[28, 14, 878, 12]",Pacific Rim: Uprising,6.1,2018-03-21
81.013,67,347548,"[27, 878, 53]",Containment,5.1,2015-07-09
80.842,5620,335797,"[16, 35, 18, 10751, 10402]",Sing,7.0,2016-11-23
79.834,10343,122917,"[28, 12, 14]",The Hobbit: The Battle of the Five Armies,7.3,2014-12-10
79.007,725,522518,"[10751, 12, 18]",A Dog's Journey,8.1,2019-05-03
78.929,922,606856,"[12, 18, 36, 10751]",Togo,8.2,2019-12-19
78.743,9809,8966,"[18, 14, 10749]",Twilight,6.2,2008-11-20
78.582,14952,673,"[12, 14]",Harry Potter and the Prisoner of Azkaban,8.0,2004-05-31
78.208,5232,214756,[35],Ted 2,6.2,2015-06-25
77.624,2089,456740,"[28, 12, 14, 878]",Hellboy,5.4,2019-04-10
77.618,3628,260514,"[12, 16, 35, 10751]",Cars 3,6.8,2017-06-15
77.169,3203,274855,"[28, 878, 53]",Geostorm,6.0,2017-10-13
77.128,6358,87101,"[878, 28, 53, 12]",Terminator Genisys,5.9,2015-06-23
76.853,58,634524,[37],Badland,6.6,2019-11-01
76.803,4025,424783,"[28, 12, 878]",Bumblebee,6.6,2018-12-15
75.873,7117,343668,"[28, 12, 35, 80, 53]",Kingsman: The Golden Circle,7.0,2017-09-20
75.694,12171,177572,"[28, 12, 16, 35, 10751]",Big Hero 6,7.8,2014-10-24
75.622,11414,808,"[16, 10751, 35, 14, 12]",Shrek,7.6,2001-05-18
75.499,15233,672,"[12, 14]",Harry Potter and the Chamber of Secrets,7.7,2002-11-13
75.47,8382,324552,"[28, 80, 53]",John Wick: Chapter 2,7.2,2017-02-08
74.998,35,595172,"[12, 16]",The Pilgrim's Progress,7.6,2019-04-18
74.675,13533,767,"[12, 14]",Harry Potter and the Half-Blood Prince,7.7,2009-07-07
73.641,487,537061,"[28, 12, 16, 35, 18, 14, 10402, 10751]",Steven Universe: The Movie,8.4,2019-09-02
73.579,86,560192,"[28, 53]",Grand Isle,6.2,2019-12-06
73.461,7728,337339,"[28, 80, 53]",The Fate of the Furious,6.9,2017-04-12
73.164,785,513045,"[28, 35, 80, 53]",Stuber,6.8,2019-07-11
72.788,15367,297762,"[28, 12, 14]",Wonder Woman,7.3,2017-05-30
72.755,5400,353081,"[28, 12]",Mission: Impossible - Fallout,7.4,2018-07-13
72.632,475,462883,"[16, 35, 10751]",Woody Woodpecker,6.7,2017-10-05
72.583,576,514439,[18],Breakthrough,7.5,2019-04-10
72.128,6504,50619,"[12, 14, 10749]",The Twilight Saga: Breaking Dawn - Part 1,6.2,2011-11-16
72.025,239,641790,"[28, 53]",Trauma Center,5.8,2019-12-06
71.719,2933,270946,"[10751, 16, 12, 35]",Penguins of Madagascar,6.5,2014-11-22
71.561,14919,263115,"[28, 18, 878]",Logan,7.8,2017-02-28
71.526,7598,138843,"[27, 53]",The Conjuring,7.5,2013-03-20
71.132,4166,260346,"[28, 53]",Taken 3,6.2,2014-12-16
71.016,270,524251,"[53, 9648, 27]",I See You,6.7,2019-09-11
70.981,3821,140300,"[28, 12, 16, 35, 10751]",Kung Fu Panda 3,6.8,2016-01-23
70.964,6392,24021,"[12, 18, 14, 10749]",The Twilight Saga: Eclipse,6.2,2010-06-23
70.94,16731,99861,"[28, 12, 878]",Avengers: Age of Ultron,7.3,2015-04-22
70.878,22270,19995,"[28, 12, 14, 878]",Avatar,7.5,2009-12-10
70.731,509,1683,[27],The Reaping,5.6,2007-04-05
70.559,986,535292,"[28, 80, 18]",21 Bridges,6.8,2019-10-24
70.206,2405,400650,"[14, 10751, 35]",Mary Poppins Returns,6.5,2018-12-13
70.089,6575,50620,"[12, 14, 18, 10749]",The Twilight Saga: Breaking Dawn - Part 2,6.4,2012-11-13
69.946,4919,49519,"[28, 12, 16, 35, 10751, 14]",The Croods,6.9,2013-03-20
69.807,9197,399055,"[18, 14, 10749]",The Shape of Water,7.3,2017-12-01
69.595,5712,402900,"[80, 35, 28, 53]",Ocean's Eight,7.0,2018-06-07
69.413,282,556901,"[28, 16]",Teen Titans Go! vs. Teen Titans,8.0,2019-07-21
69.022,2845,559969,"[80, 18, 53, 28]",El Camino: A Breaking Bad Movie,6.9,2019-10-11
68.983,15919,284052,"[28, 12, 14, 878]",Doctor Strange,7.4,2016-10-25
68.494,15595,283995,"[28, 12, 35, 878]",Guardians of the Galaxy Vol. 2,7.6,2017-04-19
68.067,3034,428078,"[12, 14]",Mortal Engines,6.1,2018-11-27
67.642,235,7342,"[10770, 18, 27]",Carrie,5.9,2002-11-04
67.52,4745,427641,"[28, 12, 878]",Rampage,6.4,2018-04-12
67.438,8477,228150,"[10752, 18, 28]",Fury,7.5,2014-10-15
67.334,3497,496,[35],Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.7,2006-11-01
67.246,14589,12445,"[14, 12]",Harry Potter and the Deathly Hallows: Part 2,8.1,2011-07-07
67.224,5881,3933,"[10749, 14, 16]",Corpse Bride,7.4,2005-09-12
67.199,80,638134,"[12, 16, 35, 10751]",Pets United,6.2,2019-11-08
67.156,13758,675,"[12, 14, 9648]",Harry Potter and the Order of the Phoenix,7.7,2007-06-28
67.129,12545,557,"[28, 14]",Spider-Man,7.2,2002-05-01
67.117,12333,207703,"[28, 12, 35, 80]",Kingsman: The Secret Service,7.6,2014-12-13
66.656,769,348893,"[28, 18]",Boyka: Undisputed IV,6.8,2016-08-01
66.173,8186,809,"[16, 10751, 35, 14, 12]",Shrek 2,7.1,2004-05-19
66.069,1154,549053,"[35, 10749, 18]",Last Christmas,7.3,2019-11-07
66.014,9089,68726,"[28, 878, 12]",Pacific Rim,6.8,2013-07-11
65.882,78,480157,[27],House of the Witch,4.5,2017-10-07
65.806,12280,269149,"[16, 12, 10751, 35]",Zootopia,7.7,2016-02-11
65.732,5796,35,"[16, 35, 10751]",The Simpsons Movie,7.0,2007-07-26
65.624,11185,181808,"[28, 12, 878]",Star Wars: The Last Jedi,6.9,2017-12-13
65.567,16996,271110,"[12, 28, 878]",Captain America: Civil War,7.4,2016-04-27
65.542,5164,98566,"[878, 28, 12, 35]",Teenage Mutant Ninja Turtles,5.9,2014-08-07
64.632,459,22787,"[28, 80, 9648, 53]",Whiteout,5.5,2009-09-09
64.006,5621,337167,"[18, 10749]",Fifty Shades Freed,6.6,2018-01-17
63.947,5536,454983,"[35, 10749]",The Kissing Booth,7.3,2018-05-11
63.563,13576,12444,"[12, 14]",Harry Potter and the Deathly Hallows: Part 1,7.8,2010-10-17
63.534,3381,447200,[28],Skyscraper,6.3,2018-07-11
63.447,36,551238,"[28, 12, 27]",D-Railed,4.7,2018-12-01
63.375,8779,102382,"[28, 12, 14]",The Amazing Spider-Man 2,6.4,2014-04-16
62.868,6716,18239,"[12, 18, 14, 10749]",The Twilight Saga: New Moon,6.0,2009-11-18
62.825,2061,400535,"[28, 80, 18, 53]",Sicario: Day of the Soldado,6.8,2018-06-27
62.641,8106,398818,"[18, 10749]",Call Me by Your Name,8.3,2017-09-01
62.515,4227,439079,"[27, 9648, 53]",The Nun,5.8,2018-09-05
61.787,23590,155,"[18, 28, 80, 53]",The Dark Knight,8.5,2008-07-16
61.61,19311,1726,"[28, 12, 878]",Iron Man,7.6,2008-04-30
61.605,678,385448,"[12, 14, 10749, 18, 10751]",The Little Mermaid,5.0,2018-08-02
61.218,7400,338952,"[12, 14, 18]",Fantastic Beasts: The Crimes of Grindelwald,6.9,2018-11-14
61.207,2635,136799,"[12, 10751, 35, 14, 10402, 16]",Trolls,6.7,2016-10-13
61.122,3194,329996,"[12, 10751, 14]",Dumbo,6.7,2019-03-27
60.97,5643,450465,"[53, 18, 878]",Glass,6.6,2019-01-16
60.908,279,500922,"[28, 18, 53]",A Score to Settle,6.3,2019-08-01
60.813,12133,424694,"[18, 10402]",Bohemian Rhapsody,8.0,2018-10-24
60.561,65,530157,"[27, 53]",Pledge,5.4,2019-01-11
60.457,3511,527641,"[18, 10749]",Five Feet Apart,8.3,2019-03-15
60.204,9909,246655,"[28, 12, 878, 14]",X-Men: Apocalypse,6.5,2016-05-18
60.194,517,539892,"[18, 9648, 878, 53]",Freaks,6.8,2018-09-08
60.168,9903,353486,"[28, 12, 35, 14]",Jumanji: Welcome to the Jungle,6.8,2017-12-09
60.06,910,440471,[28],Escape Plan 2: Hades,5.0,2018-06-05
59.886,12308,240832,"[28, 878]",Lucy,6.4,2014-07-25
59.662,8904,447332,"[27, 18, 878]",A Quiet Place,7.3,2018-04-03
59.535,12621,18785,[35],The Hangover,7.3,2009-06-02
59.509,4982,10192,"[35, 12, 14, 16, 10751]",Shrek Forever After,6.2,2010-05-16
59.097,2029,521029,"[27, 53, 9648]",Annabelle Comes Home,6.4,2019-06-26
58.815,51,535845,[18],Brian Banks,6.9,2019-08-09
58.541,15152,22,"[12, 14, 28]",Pirates of the Caribbean: The Curse of the Black Pearl,7.7,2003-07-09
58.423,11998,131631,"[878, 12, 53]",The Hunger Games: Mockingjay - Part 1,6.8,2014-11-19
58.422,2999,424139,[27],Halloween,6.5,2018-10-18
58.224,292,500852,[28],Miss Bala,6.4,2019-02-01
58.191,7528,293167,"[28, 12, 14]",Kong: Skull Island,6.4,2017-03-08
57.945,4106,57214,[35],Project X,6.7,2012-03-01
57.81,785,250574,"[27, 53]",Creep,6.3,2014-06-23
57.75,6994,82702,"[14, 28, 12, 16, 35, 10751]",How to Train Your Dragon 2,7.7,2014-06-09
57.729,1872,445651,"[28, 12, 18, 878, 53, 10749]",The Darkest Minds,7.0,2018-07-25
57.342,447,480042,"[28, 53]",Escape Plan: The Extractors,5.1,2019-06-20
57.205,3674,82507,"[27, 53, 9648]",Sinister,6.8,2012-03-29
57.147,13946,209112,"[28, 12, 14]",Batman v Superman: Dawn of Justice,5.9,2016-03-23
56.939,6204,254128,"[28, 18, 53]",San Andreas,6.2,2015-05-27
56.937,4144,335988,"[28, 12, 14, 878]",Transformers: The Last Knight,6.0,2017-06-16
56.903,16289,106646,"[80, 18, 35]",The Wolf of Wall Street,8.0,2013-12-25
56.821,617,429471,[878],Captive State,5.6,2019-03-15
56.468,1581,228165,"[12, 35, 10751, 14, 16]",The SpongeBob Movie: Sponge Out of Water,6.0,2015-01-28
56.404,1082,460793,"[12, 16, 35, 14, 10402, 10751]",Olaf's Frozen Adventure,6.3,2017-10-27
56.217,710,458305,"[878, 27, 9648]",Vivarium,6.0,2019-09-07
56.161,12913,321612,"[10751, 14, 10749]",Beauty and the Beast,7.0,2017-03-16
56.161,4054,159824,"[16, 35, 10751, 14]",Hotel Transylvania 2,6.8,2015-09-21
55.871,5425,259693,"[27, 9648, 53]",The Conjuring 2,7.2,2016-05-13
55.862,386,10012,"[27, 35]",Cursed,5.3,2005-02-25
55.824,2528,153518,"[16, 12, 35]",The Angry Birds Movie,6.2,2016-05-11
55.752,3341,305470,"[28, 12, 878]",Power Rangers,6.3,2017-03-23
55.694,1727,504949,"[18, 36, 10752]",The King,7.2,2019-10-11
55.679,7983,262500,"[28, 12, 878, 53]",Insurgent,6.4,2015-03-18
55.665,3096,9023,"[12, 16, 35, 18, 37, 10751]",Spirit: Stallion of the Cimarron,7.7,2002-05-24
55.456,240,537055,"[28, 16, 14]",Wonder Woman: Bloodlines,7.1,2019-10-04
55.416,1271,399402,"[28, 53]",Hunter Killer,6.6,2018-10-19
55.359,10317,1422,"[80, 18, 53]",The Departed,8.2,2006-10-05
55.317,604,514921,"[12, 18, 10749]",The Aeronauts,6.9,2019-11-04
55.241,1546,426543,"[12, 14, 10751]",The Nutcracker and the Four Realms,6.1,2018-10-26
55.216,5197,336843,"[28, 878]",Maze Runner: The Death Cure,7.1,2018-01-10
55.185,123,619278,"[28, 53]",Inside Man: Most Wanted,6.7,2019-09-24
55.174,3580,311324,"[28, 12, 14]",The Great Wall,5.9,2016-12-16
55.125,391,554241,"[35, 10751]",Playing with Fire,7.0,2019-11-08
55.087,11545,58,"[28, 12, 14]",Pirates of the Caribbean: Dead Man's Chest,7.3,2006-07-06
55.083,137,485811,"[28, 27]",Redcon-1,5.8,2018-09-07
55.046,110,509853,"[80, 53]",The Fanatic,4.2,2019-08-30
55.008,7876,168259,"[28, 53]",Furious 7,7.3,2015-04-01
54.447,883,442062,"[12, 35, 14, 27, 10751]",Goosebumps 2: Haunted Halloween,6.0,2018-10-11
54.423,95,508664,"[28, 18, 36, 10752]",Danger Close,6.4,2019-08-08
54.119,5862,546554,"[9648, 53, 35, 18, 80]",Knives Out,7.9,2019-11-27
53.981,2926,9637,"[12, 35, 9648]",Scooby-Doo,5.9,2002-06-14
53.628,6098,176,"[80, 27, 9648]",Saw,7.4,2004-10-01
53.606,3064,4248,[35],Scary Movie 2,5.7,2001-07-04
53.571,15551,10195,"[12, 14, 28]",Thor,6.8,2011-04-21
53.231,1981,364689,"[16, 10751, 12, 35]",Ferdinand,7.2,2017-12-09
52.89,15604,150540,"[18, 35, 16, 10751]",Inside Out,7.9,2015-06-09
52.82,4542,449176,"[35, 18, 10749]","Love, Simon",8.2,2018-02-16
52.751,1890,508965,"[16, 10751, 12, 35]",Klaus,8.3,2019-11-08
52.568,2430,7555,"[28, 53]",Rambo,6.6,2008-01-24
52.548,17148,76341,"[28, 12, 878]",Mad Max: Fury Road,7.5,2015-05-13
52.417,4657,43074,"[28, 35, 14]",Ghostbusters,5.4,2016-07-14
52.273,15070,140607,"[28, 12, 878, 14]",Star Wars: The Force Awakens,7.4,2015-12-15
52.206,9420,425,"[16, 35, 10751, 12]",Ice Age,7.3,2002-03-10
52.157,13023,381288,"[27, 53]",Split,7.3,2017-01-09
52.155,79,346709,"[28, 80, 53]",Line of Duty,5.6,2019-12-25
51.954,7584,294254,"[28, 878, 53]",Maze Runner: The Scorch Trials,6.7,2015-09-09
51.94,8046,296096,"[18, 10749]",Me Before You,7.8,2016-06-01
51.875,56,608813,"[28, 80, 18]",In Full Bloom,7.1,2019-06-19
51.869,3242,225886,[35],Sex Tape,5.4,2014-07-17
51.825,47,441168,"[18, 10770]",From Straight A's to XXX,5.7,2017-02-11
51.803,17942,120,"[12, 14, 28]",The Lord of the Rings: The Fellowship of the Ring,8.3,2001-12-18
51.77,6276,76492,"[16, 35, 10751, 14]",Hotel Transylvania,6.9,2012-09-20
51.644,765,474395,"[16, 28, 35, 878]",Teen Titans Go! To the Movies,7.4,2018-07-27
51.318,4039,396422,"[27, 9648, 53]",Annabelle: Creation,6.6,2017-08-03
51.276,533,508763,"[18, 12, 10751]",A Dog's Way Home,6.9,2019-01-10
51.197,3972,22881,[18],The Blind Side,7.6,2009-11-20
51.192,14619,259316,"[12, 14]",Fantastic Beasts and Where to Find Them,7.4,2016-11-16
51.152,3469,147441,"[12, 18, 28]",Exodus: Gods and Kings,5.8,2014-12-03
51.067,5716,348350,"[12, 878]",Solo: A Star Wars Story,6.6,2018-05-15
51.034,5808,406997,"[18, 10751]",Wonder,8.2,2017-11-13
51.006,16796,68721,"[28, 12, 878]",Iron Man 3,6.9,2013-04-18
50.99,9355,82690,"[10751, 16, 35, 12]",Wreck-It Ralph,7.3,2012-11-01
50.988,2054,375588,"[28, 12, 53]",Robin Hood,5.9,2018-11-21
50.881,2157,378236,"[16, 35, 10751]",The Emoji Movie,5.6,2017-07-23
50.812,241,615774,"[12, 16, 35, 10751]",Scooby-Doo! Return to Zombie Island,7.2,2019-10-01
50.724,2246,501170,"[27, 18, 14, 53]",Doctor Sleep,7.1,2019-10-30
50.704,10377,102651,"[28, 12, 14, 10749, 10751]",Maleficent,7.1,2014-05-28
50.523,13342,585,"[16, 35, 10751]","Monsters, Inc.",7.8,2001-11-01
50.369,6037,126889,"[27, 878]",Alien: Covenant,6.0,2017-05-09
50.234,1276,280217,"[28, 12, 16, 35, 10751]",The Lego Movie 2: The Second Part,6.7,2019-01-26
50.16,10361,1865,"[12, 28, 14]",Pirates of the Caribbean: On Stranger Tides,6.5,2011-05-14
50.121,12276,1930,"[28, 12, 14]",The Amazing Spider-Man,6.6,2012-06-23
50.027,16475,122,"[12, 14, 28]",The Lord of the Rings: The Return of the King,8.5,2003-12-01
49.79,1752,399360,"[12, 18]",Alpha,6.3,2018-08-17
49.77,14670,102899,"[878, 28, 12]",Ant-Man,7.1,2015-07-14
49.714,8274,291805,"[28, 35, 53]",Now You See Me 2,6.8,2016-06-02
49.691,15101,10138,"[28, 12, 878]",Iron Man 2,6.8,2010-04-28
49.673,351,449985,"[53, 28]",Triple Threat,6.4,2019-03-19
49.643,55,573560,"[28, 27, 878, 53]",The Car: Road to Revenge,6.6,2019-01-08
49.595,76,574284,"[53, 35, 27]",Harpoon,6.2,2019-01-24
49.585,67,527776,[18],Overcomer,7.5,2019-08-22
49.526,1382,326359,"[12, 16, 10751]",Frozen Fever,6.8,2015-03-09
49.266,8701,166426,"[12, 28, 14, 35]",Pirates of the Caribbean: Dead Men Tell No Tales,6.6,2017-05-23
49.247,329,484510,"[12, 16, 35, 14, 10402, 10751, 10770]",Trolls Holiday,6.7,2017-11-01
49.05,3093,184315,"[28, 12]",Hercules,5.7,2014-07-23
49.047,10322,752,"[28, 53, 14]",V for Vendetta,7.9,2006-02-23
48.939,417,537056,"[28, 16, 80, 9648]",Batman: Hush,7.3,2019-07-19
48.885,3967,105864,"[12, 16, 10751]",The Good Dinosaur,6.8,2015-11-14
48.826,199,504631,"[14, 27, 9648, 53]",Mermaid Down,6.8,2019-10-15
48.761,10292,244786,"[18, 10402]",Whiplash,8.4,2014-10-10
48.576,285,391757,"[28, 18]",Never Back Down: No Surrender,6.8,2016-06-07
48.533,668,504562,"[18, 53]",Motherless Brooklyn,6.8,2019-10-31
48.528,1934,429351,"[28, 18, 36, 10752]",12 Strong,6.0,2018-01-16
48.491,707,334521,"[28, 80, 9648]",Free Fire,6.3,2017-03-31
48.471,11334,72190,"[28, 18, 27, 878, 53]",World War Z,6.8,2013-06-20
48.469,7677,45243,[35],The Hangover Part II,6.4,2011-05-25
48.433,1781,243688,"[27, 53]",Poltergeist,5.2,2015-05-20
48.326,617,23823,"[27, 53]",Wrong Turn 3: Left for Dead,5.5,2009-10-20
48.313,13399,245891,"[28, 53]",John Wick,7.3,2014-10-22
48.229,15128,272,"[28, 80, 18]",Batman Begins,7.7,2005-06-10
48.22,15497,121,"[28, 12, 14]",The Lord of the Rings: The Two Towers,8.3,2002-12-18
48.179,289,635744,[10752],Jarhead: Law of Return,6.6,2019-10-01
48.141,8156,8681,"[28, 53]",Taken,7.4,2008-02-18
48.059,4429,270303,[27],It Follows,6.5,2014-05-07
48.003,6594,466282,"[35, 10749]",To All the Boys I've Loved Before,7.8,2018-08-16
47.906,12566,76338,"[28, 12, 14]",Thor: The Dark World,6.6,2013-10-29
47.891,6365,109439,[35],The Hangover Part III,6.2,2013-05-23
47.879,3439,2770,"[35, 10749]",American Pie 2,6.2,2001-08-10
47.795,1003,446894,"[16, 10751, 12, 14]",Smallfoot,6.8,2018-09-20
47.546,3524,1579,"[28, 12, 18, 53]",Apocalypto,7.5,2006-12-07
47.51,10312,285,"[12, 14, 28]",Pirates of the Caribbean: At World's End,7.2,2007-05-19
47.427,1977,263472,"[18, 27, 53]",Knock Knock,5.1,2015-06-26
47.423,6353,281338,"[18, 878, 10752]",War for the Planet of the Apes,7.1,2017-07-11
47.33,118,500921,"[28, 9648, 878, 53]",Between Worlds,5.1,2018-12-21
47.254,314,487242,"[28, 16, 878]",Suicide Squad: Hell to Pay,7.1,2018-05-09
47.129,1405,480414,"[27, 9648, 53]",The Curse of La Llorona,5.7,2019-04-17
47.075,2591,49524,"[14, 28, 35, 80]",R.I.P.D.,5.7,2013-07-18
47.065,769,13186,"[27, 53]",Wrong Turn 2: Dead End,5.9,2007-08-25
46.983,1697,11836,"[16, 35, 10751, 14]",The SpongeBob SquarePants Movie,6.8,2004-11-14
46.982,2963,10229,"[18, 10749]",A Walk to Remember,7.7,2002-01-25
46.878,883,184345,"[35, 27]",A Haunted House 2,6.0,2014-04-17
46.859,9118,559,"[28, 12, 14]",Spider-Man 3,6.2,2007-05-01
46.782,5612,57800,"[16, 35, 12, 10751]",Ice Age: Continental Drift,6.3,2012-06-26
46.654,5169,324852,"[28, 16, 35, 10751, 12]",Despicable Me 3,6.4,2017-06-15
46.573,3062,345887,"[53, 28, 80]",The Equalizer 2,6.5,2018-07-19
46.434,4710,8871,"[35, 14, 10751]",How the Grinch Stole Christmas,6.7,2000-11-17
46.433,5795,91314,"[878, 28, 12]",Transformers: Age of Extinction,5.9,2014-06-25
46.392,2731,346672,"[28, 14, 27]",Underworld: Blood Wars,5.7,2016-11-24
46.372,11462,49521,"[28, 12, 14, 878]",Man of Steel,6.5,2013-06-12
46.273,4665,8363,[35],Superbad,7.1,2007-03-20
46.229,2030,399361,"[28, 12, 80, 53]",Triple Frontier,6.3,2019-03-06
46.194,1314,8277,[35],American Pie Presents: Beta House,5.5,2007-12-10
46.185,10543,118,"[12, 35, 10751, 14]",Charlie and the Chocolate Factory,7.0,2005-07-13
46.144,3166,278154,"[12, 16, 10751, 35]",Ice Age: Collision Course,6.0,2016-06-23
46.104,4975,68735,"[28, 12, 14]",Warcraft,6.3,2016-05-25
46.093,5069,312221,[18],Creed,7.4,2015-11-25
46.07,27507,27205,"[28, 878, 12]",Inception,8.3,2010-07-15
46.039,1609,438650,"[28, 80, 53]",Cold Pursuit,5.6,2019-02-07
46.03,679,611207,"[35, 10749]",The Knight Before Christmas,6.6,2019-11-21
46.0,8082,38757,"[16, 10751]",Tangled,7.6,2010-11-24
45.889,166,401478,"[28, 878, 53]",Death Race: Beyond Anarchy,6.3,2018-10-02
45.883,1594,9902,"[27, 53]",Wrong Turn,6.3,2003-05-30
45.854,3173,47971,"[28, 12, 80]",xXx: Return of Xander Cage,5.7,2017-01-13
45.82,10959,339403,"[28, 80]",Baby Driver,7.5,2017-06-28
45.812,12914,329865,"[18, 878, 9648]",Arrival,7.5,2016-11-10
45.803,14087,49051,"[12, 14, 28]",The Hobbit: An Unexpected Journey,7.3,2012-11-26
45.715,9395,57158,"[12, 14, 28]",The Hobbit: The Desolation of Smaug,7.6,2013-12-11
45.707,157,522417,"[28, 12, 14]",The Scorpion King: Book of Souls,5.9,2018-10-23
45.683,276,454458,"[12, 16, 35, 14, 10402, 10751]",UglyDolls,6.7,2019-05-01
45.583,485,13474,"[27, 9648, 53]",P2,6.1,2007-11-09
45.544,4292,419704,"[878, 18]",Ad Astra,6.1,2019-09-17
45.524,62,540247,"[28, 12, 878]",Jurassic Galaxy,4.3,2018-08-20
45.474,9463,10191,"[14, 12, 16, 10751]",How to Train Your Dragon,7.8,2010-03-10
45.44,5614,257344,"[28, 35, 878]",Pixels,5.7,2015-07-16
45.407,11849,127585,"[28, 12, 14, 878]",X-Men: Days of Future Past,7.5,2014-05-15
45.329,1587,8456,"[18, 28]",Never Back Down,6.7,2008-03-04
45.279,1209,429415,"[28, 18, 878, 53]",Extinction,6.0,2018-07-26
45.175,1398,14001,[27],Dead Silence,6.4,2007-03-16
45.136,6175,156022,"[53, 28, 80]",The Equalizer,7.2,2014-09-24
45.011,601,71672,"[27, 53]",Wrong Turn 4: Bloody Beginnings,5.6,2011-10-17
44.893,7913,206647,"[28, 12, 53]",Spectre,6.5,2015-10-26
44.628,7539,466272,"[35, 18, 53]",Once Upon a Time… in Hollywood,7.5,2019-07-24
44.627,4480,4247,[35],Scary Movie,6.3,2000-07-07
44.606,1243,26123,[35],American Pie Presents: The Book of Love,5.3,2009-06-18
44.599,214,422803,"[35, 16, 10751]",A Shaun the Sheep Movie: Farmageddon,7.1,2019-09-26
44.553,327,473149,"[27, 53]",Traffik,6.3,2018-04-20
44.453,2703,397243,"[27, 9648]",The Autopsy of Jane Doe,6.6,2016-12-21
44.429,10112,62177,"[16, 12, 35, 10751, 28, 14]",Brave,7.0,2012-06-21
44.292,107,9753,"[53, 9648, 18, 10749]",Survival Island,4.6,2006-05-05
44.241,14187,12,"[16, 10751]",Finding Nemo,7.8,2003-05-30
44.131,1405,8275,[35],American Pie Presents: The Naked Mile,5.4,2006-12-07
44.119,6222,810,"[14, 12, 16, 35, 10751]",Shrek the Third,6.2,2007-05-17
44.109,960,227348,"[27, 53]",Paranormal Activity: The Marked Ones,5.4,2014-01-01
44.075,1389,14337,"[878, 18, 53]",Primer,6.9,2004-10-08
44.04,2724,274854,"[14, 28, 12, 878]",The Last Witch Hunter,5.9,2015-10-21
43.997,132,405882,"[14, 27]",Don't Kill It,6.3,2016-08-27
43.991,317,438689,"[80, 10749, 53]",Siberia,4.9,2018-07-13
43.907,1279,345938,"[18, 14]",The Shack,7.3,2017-03-03
43.876,11675,2062,"[16, 35, 10751, 14]",Ratatouille,7.7,2007-06-22
43.842,5973,198184,"[28, 80, 878]",Chappie,6.8,2015-03-04
43.824,1545,6466,[27],Freddy vs. Jason,5.9,2003-08-15
43.804,5536,150689,"[10749, 14, 10751, 18]",Cinderella,6.8,2015-03-12
43.631,319,587693,"[10749, 10751]",A Christmas Prince: The Royal Baby,6.4,2019-12-05
43.511,7259,56292,"[28, 12, 53]",Mission: Impossible - Ghost Protocol,7.0,2011-12-07
43.429,2318,19994,"[35, 27]",Jennifer's Body,5.6,2009-09-18
43.342,4593,49018,"[27, 53]",Insidious,6.9,2010-09-13
43.073,4842,82675,"[28, 80, 53]",Taken 2,6.3,2012-09-27
42.988,2362,278924,"[28, 80, 53]",Mechanic: Resurrection,5.8,2016-08-25
42.917,9621,190859,"[10752, 28]",American Sniper,7.4,2014-12-11
42.906,5665,338970,"[28, 12, 14]",Tomb Raider,6.3,2018-03-05
42.828,536,125509,"[27, 53]",Wrong Turn 5: Bloodlines,5.2,2012-10-23
42.747,1611,13207,[27],Friday the 13th,5.8,2009-02-11
42.711,14944,14160,"[16, 35, 10751, 12]",Up,7.9,2009-05-28
42.704,36,576379,"[12, 37]",Hell on the Border,5.8,2019-12-13
42.677,55,289239,"[10751, 14, 27]",Mostly Ghostly: Have You Met My Ghoulfriend?,5.7,2014-09-02
42.63,5227,49013,"[16, 10751, 12, 35]",Cars 2,6.0,2011-06-11
42.558,10772,10193,"[16, 10751, 35]",Toy Story 3,7.8,2010-06-16
42.537,3341,21208,"[27, 53, 9648]",Orphan,6.9,2009-07-24
42.49,1156,533642,[27],Child's Play,6.1,2019-06-19
42.404,920,182560,"[12, 18, 9648, 53]",Dark Places,5.9,2015-03-31
42.398,115,523077,"[80, 18, 53]",Running with the Devil,5.6,2019-08-29
42.274,448,41505,"[27, 9648, 53]",6 Souls,5.9,2010-03-27
42.243,117,519473,"[35, 80, 18, 9648, 10751]",Nancy Drew and the Hidden Staircase,6.6,2019-03-15
42.19,11926,419430,"[9648, 53, 27]",Get Out,7.6,2017-02-24
42.105,5878,8355,"[16, 35, 10751, 12]",Ice Age: Dawn of the Dinosaurs,6.7,2009-06-29
41.93,253,421658,[28],Final Score,6.0,2018-09-07
41.864,16479,297761,"[28, 12, 80, 14, 878]",Suicide Squad,5.9,2016-08-03
41.843,893,11249,"[35, 27]",Seed of Chucky,5.3,2004-11-11
41.809,8815,19908,"[35, 27]",Zombieland,7.3,2009-10-07
41.787,960,433249,[878],IO,4.8,2019-01-18
41.77,1846,429300,"[12, 53, 10749]",Adrift,6.8,2018-05-31
41.732,928,347969,"[35, 37]",The Ridiculous 6,5.1,2015-12-11
41.707,3012,331482,"[18, 10749]",Little Women,8.0,2019-12-25
41.689,7845,62211,"[16, 10751]",Monsters University,7.0,2013-06-20
