popularity,vote_count,id,genre_ids,title,vote_average,release_date
11.01,258,tt3708886,"[28, 35, 9648]",War on Everyone,5.7,2016-10-07
8.957,125,tt4467626,[27],Scare Campaign,6.0,2016-03-17
18.637999999999998,1398,tt1307068,"[35, 18, 878, 10749]",Seeking a Friend for the End of the World,6.5,2012-06-22
11.251,326,tt1013860,"[28, 35, 27, 9648, 878, 53]",Dylan Dog: Dead of Night,4.5,2011-03-16
9.948,73,tt6333054,[99],Chasing Coral,8.1,2017-03-16
14.754000000000001,254,tt4061010,"[9648, 53]",Blackway,5.2,2015-10-03
10.25,933,tt1512235,"[35, 28, 18]",Super,6.6,2010-09-09
13.0,620,tt1268799,[35],A Very Harold & Kumar Christmas,6.0,2011-11-04
13.741,53,tt2788526,"[28, 16, 878]",Transformers Prime Beast Hunters: Predacons Rising,7.9,2013-10-04
10.0,214,tt2101570,"[28, 80, 53]",In the Blood,5.6,2014-04-04
9.582,86,tt2753778,[99],"The Death of ""Superman Lives"": What Happened?",6.7,2015-05-01
12.755,382,tt5059406,"[27, 53]",I Am the Pretty Thing That Lives in the House,4.3,2016-09-10
13.248,141,tt2288005,"[12, 16]",A Turtle's Tale 2: Sammy's Escape from Paradise,5.9,2012-08-01
13.748,159,tt2511428,"[80, 18, 53]",Cold Comes the Night,5.4,2013-09-20
9.289,34,tt9075656,"[27, 10770]",Treehouse,5.8,2019-03-01
11.407,97,tt4386242,"[35, 27]",R.L. Stine's Monsterville: The Cabinet of Souls,6.6,2015-09-29
14.492,412,tt1230204,"[16, 10751]",A Turtle's Tale: Sammy's Adventures,5.8,2010-08-03
12.245999999999999,696,tt2515034,"[28, 80, 18]",The Gunman,5.7,2015-02-16
10.745999999999999,168,tt3162938,[99],The True Cost,7.8,2015-05-29
11.949000000000002,132,tt5170810,"[27, 53]",Inside,5.0,2016-08-24
10.49,118,tt1895299,[99],Woody Allen: A Documentary,6.9,2011-11-20
10.75,110,tt5534434,"[35, 27]",Victor Crowley,5.7,2017-09-12
10.238999999999999,388,tt1588398,"[18, 10749]",Sleeping Beauty,5.3,2011-06-10
11.243,242,tt3862750,[53],The Perfect Guy,5.8,2015-09-11
11.252,165,tt6423886,"[35, 10749]",Happy Anniversary,5.8,2018-03-30
11.722000000000001,41,tt1309379,"[35, 14, 10749]",Sam,5.3,2015-04-21
12.737,636,tt1321509,[35],Death at a Funeral,5.7,2010-04-15
12.046,52,tt1282052,[99],His Name Was Jason: 30 Years of Friday the 13th,7.1,2010-04-20
13.501,169,tt5270948,"[18, 36, 53]",Chappaquiddick,6.0,2018-04-06
9.741,102,tt2724532,[28],Gridlocked,5.4,2015-09-26
10.868,46,tt2547210,[28],Born to Race: Fast Track,5.9,2014-03-20
11.238,502,tt2058107,"[18, 36]",The Railway Man,6.9,2013-12-02
15.395999999999999,97,tt2162709,"[16, 10751, 9648, 12, 35, 14, 10402]",Scooby-Doo! Music of the Vampire,7.3,2012-03-13
16.435,1659,tt1126591,"[18, 10749]",Burlesque,7.2,2010-11-23
11.985,208,tt2011109,"[878, 14]",Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.1,2011-10-25
12.987,141,tt1945044,"[27, 53]",Exeter,4.7,2015-01-16
15.001,129,tt5160938,"[80, 18, 53]",Lizzie,6.1,2018-09-14
12.758,136,tt6469548,"[14, 27]",The Head Hunter,5.0,2019-04-05
13.737,754,tt4139124,"[28, 35]",Keanu,6.1,2016-04-21
11.185,369,tt2872462,[35],Mistress America,6.6,2015-08-14
11.835,88,tt5436228,"[18, 36, 37]",Woman Walks Ahead,6.8,2018-04-25
14.43,1888,tt1033575,"[35, 18]",The Descendants,6.8,2011-09-09
13.628,505,tt1464580,"[18, 27, 878]",Stake Land,6.1,2010-09-30
13.689,857,tt5816682,"[18, 36]",Victoria & Abdul,6.9,2017-09-14
12.231,128,tt3253624,"[80, 99, 18, 10402]",Soaked in Bleach,7.1,2015-06-09
18.414,1247,tt2967224,"[28, 35, 80]",Hot Pursuit,5.7,2015-05-08
9.317,78,tt1767319,"[28, 12, 18, 14]",In the Name of the King 2: Two Worlds,4.0,2011-11-03
9.732000000000001,322,tt3726704,"[18, 36]",Experimenter,6.5,2015-10-16
12.729000000000001,1028,tt1322269,"[35, 18]",August: Osage County,6.9,2013-12-26
13.329,80,tt2179936,"[35, 18, 10402]",School Dance,7.6,2014-07-02
11.425999999999998,361,tt1763264,"[27, 53]",No One Lives,5.8,2013-03-09
11.235999999999999,629,tt2338454,"[14, 18, 35]",Unicorn Store,6.1,2017-09-11
17.926,137,tt2900624,[27],All Hallows' Eve,5.5,2013-10-29
10.474,394,tt1594562,"[27, 53]",The Innkeepers,5.5,2011-08-18
14.739,188,tt7689964,[99],RBG,7.7,2018-05-04
8.975,187,tt2006040,"[35, 53, 27]",A Fantastic Fear of Everything,5.7,2012-06-07
12.627,1800,tt3715320,"[18, 35]",Irrational Man,6.5,2015-07-17
9.554,61,tt2586070,"[12, 16, 35, 14, 10751]",Scooby-Doo! Mask of the Blue Falcon,7.3,2012-12-15
12.225,489,tt1742044,"[10402, 18]",Jersey Boys,6.8,2014-06-05
15.085,62,tt3070936,"[35, 14, 10402]",Shrek the Musical,7.1,2013-09-17
18.369,105,tt5513260,"[16, 35, 10751]",Surf's Up 2: WaveMania,6.6,2017-08-31
9.73,137,tt3286560,[18],The Last Face,5.7,2017-01-11
9.636000000000001,72,tt4767950,"[35, 10749, 10770]",A Christmas Detour,6.2,2015-12-01
10.977,107,tt3560148,"[35, 27, 53]","Fear, Inc.",5.7,2016-04-15
18.355,129,tt1273221,"[80, 18, 9648, 53]",London Fields,5.1,2018-09-20
14.235,147,tt7883022,[10749],Harry & Meghan: A Royal Romance,6.8,2018-05-13
12.212,213,tt3921852,"[16, 10751]",Barbie and the Secret Door,7.0,2014-08-30
10.267999999999999,93,tt5420886,"[12, 18, 53]",Walking Out,5.7,2017-01-21
12.724,159,tt3800796,[27],The Exorcism of Molly Hartley,5.1,2015-10-09
11.47,1498,tt1547234,"[28, 80, 53]",Premium Rush,6.3,2012-08-24
8.47,388,tt3149038,[18],X+Y,6.7,2014-03-13
11.222999999999999,121,tt3727202,"[28, 18]",Life on the Line,5.6,2015-11-05
12.559000000000001,110,tt2510028,"[18, 37]",Frontera,6.4,2014-07-31
11.484000000000002,145,tt4602066,"[18, 10752, 53]",The Catcher Was a Spy,6.3,2018-06-22
13.368,575,tt1835977,"[35, 18, 10751, 10770]",Geek Charming,6.5,2011-11-11
13.373,199,tt2170427,[35],Good Kids,6.3,2016-07-29
16.717,2564,tt2334873,[18],Blue Jasmine,7.0,2013-07-25
11.967,1413,tt1764234,"[80, 53]",Killing Them Softly,6.0,2012-07-30
8.72,179,tt3137764,[35],Staten Island Summer,5.7,2015-06-30
11.905,89,tt7681824,[18],We the Animals,6.7,2018-10-06
10.997,59,tt7422638,"[10751, 10770]",48 Christmas Wishes,5.7,2017-12-01
12.222000000000001,237,tt3137630,"[35, 10402]",David Brent: Life on the Road,6.1,2016-08-19
14.565,588,tt0873886,"[28, 27, 53]",Red State,6.0,2011-08-19
10.659,98,tt3917210,[99],"Life, Animated",7.7,2016-03-03
13.075999999999999,87,tt1786751,"[18, 10402]",CBGB,6.4,2013-10-11
12.474,302,tt5666304,[35],The Little Hours,5.7,2017-06-30
12.222999999999999,199,tt5990474,[18],Columbus,7.1,2017-08-04
11.465,182,tt2102496,[27],Cabin Fever: Patient Zero,4.9,2014-02-05
10.719000000000001,189,tt4680980,"[18, 53]",Lavender,5.5,2016-11-04
12.735,230,tt7042862,"[12, 18, 14]",The Man Who Killed Hitler and Then the Bigfoot,5.5,2019-02-08
13.212,909,tt1920849,"[35, 10749]",Bachelorette,5.4,2012-08-06
11.215,300,tt4009278,"[18, 53, 27]",Intruders,5.8,2016-01-15
11.96,221,tt1870419,"[28, 35, 27, 53]",Hatchet III,5.7,2013-06-14
7.816,43,tt1680059,[99],Born to Be Wild,7.0,2011-04-08
11.725999999999999,165,tt3208026,"[18, 37]",Black '47,6.6,2018-09-05
12.463,1080,tt4136084,"[35, 18]",Florence Foster Jenkins,6.7,2016-05-06
8.965,128,tt4191702,"[35, 53, 18]",Norman: The Moderate Rise and Tragic Fall of a New York Fixer,5.4,2017-04-14
12.972000000000001,123,tt5740866,[99],Whitney,7.6,2018-07-05
10.738,84,tt6543420,"[99, 18, 36]",Andre the Giant,7.3,2018-04-10
11.575,79,tt2061712,"[28, 53]",Interview with a Hitman,5.3,2012-07-20
17.493,75,tt8809652,"[28, 80, 9648, 53]",10 Minutes Gone,4.7,2019-09-30
13.405999999999999,308,tt2393845,"[35, 9648, 53]",Kill Me Three Times,5.6,2015-04-10
11.094000000000001,46,tt7440948,"[18, 10749, 10770]",Christmas in Evergreen,6.4,2017-12-02
12.207,119,tt5873098,"[16, 35]",Mower Minions,6.5,2016-07-08
14.202,113,tt1792647,"[14, 10751, 10402, 18]",Cirque du Soleil: Worlds Away,7.0,2012-11-09
10.905,554,tt3172532,"[18, 10749]",The Diary of a Teenage Girl,6.6,2015-08-07
13.95,120,tt1646967,"[12, 99]",The Art of Flight,8.0,2011-09-08
11.7,212,tt1814643,"[16, 35, 10751]",Banana,7.1,2010-12-13
8.954,103,tt3993894,"[18, 53]",Queen of Earth,6.0,2015-08-26
9.701,50,tt0850677,"[18, 27, 10749]",Jack & Diane,4.1,2012-11-02
15.210999999999999,179,tt5119116,"[18, 27, 53]",Pyewacket,6.0,2017-11-25
14.449000000000002,178,tt2165933,"[10751, 10402, 10770]",Let It Shine,6.7,2012-11-13
10.953,155,tt3864024,"[35, 878, 28]",Lazer Team,5.4,2016-01-27
12.56,87,tt3221698,"[28, 12, 16, 10751]",Iron Man & Hulk: Heroes United,5.2,2013-12-03
12.698,154,tt1672218,"[878, 10770]",Doctor Who: A Christmas Carol,8.2,2010-12-25
11.456,724,tt1412528,"[35, 18]",Table 19,6.0,2017-03-03
16.948,379,tt1754799,"[12, 35, 18, 10751, 10770]",The Suite Life Movie,6.1,2011-03-25
10.448,214,tt1639826,"[12, 16]",Justin and the Knights of Valour,5.9,2013-08-09
9.7,240,tt3895884,"[35, 10770]",7 Days in Hell,6.5,2015-07-11
9.953,203,tt4468634,[18],Certain Women,6.0,2016-09-25
10.946,441,tt1196948,"[28, 35, 18, 53, 10749]",Charlie Countryman,6.5,2013-02-09
14.957,118,tt6868216,"[35, 80, 9648, 10770]",Psych: The Movie,7.5,2017-12-07
10.952,309,tt4129870,[18],White Girl,5.7,2016-09-02
10.952,451,tt4645330,"[18, 36]",Denial,6.8,2016-09-30
12.395,1300,tt2388725,"[16, 10751, 10749]",Paperman,8.0,2012-11-02
9.947000000000001,758,tt2614684,"[28, 18, 53, 10752]",'71,6.8,2014-10-10
13.602,46,tt8727582,[99],Circus of Books,7.0,2019-04-26
12.952,350,tt1933667,"[80, 18, 36, 53]",The Wizard of Lies,6.5,2017-05-21
11.943,321,tt0999913,"[18, 53]",Straw Dogs,5.8,2011-09-16
11.693,260,tt1510938,"[18, 10770]",The Sunset Limited,7.2,2011-02-12
13.952,480,tt4899370,"[18, 10752]",Megan Leavey,7.2,2017-06-09
10.700999999999999,968,tt3704700,[18],Brain on Fire,7.1,2017-02-22
15.193,357,tt1911662,"[28, 53]",Vehicle 19,5.2,2013-03-07
12.449000000000002,193,tt2417712,[35],Goon: Last of the Enforcers,5.7,2017-03-17
13.345999999999998,327,tt1817771,"[35, 27, 878]",Freaks of Nature,6.1,2015-10-30
11.692,218,tt2390237,[35],Cuban Fury,6.0,2014-02-14
11.19,612,tt1175709,"[80, 18, 9648, 53, 10749]",All Good Things,6.0,2010-12-03
14.189,91,tt7668724,"[28, 18]",The Marine 6: Close Quarters,7.0,2018-11-02
12.55,45,tt5066056,"[35, 10749]",The Wilde Wedding,5.7,2017-09-15
10.698,132,tt5929750,"[35, 18]",Beatriz at Dinner,6.0,2017-06-09
11.841,226,tt3074694,"[18, 9648, 53, 10770]",Flowers in the Attic,6.4,2014-01-18
12.687999999999999,372,tt1416801,"[28, 80, 18, 53]",Kill the Irishman,6.8,2011-03-10
12.719000000000001,110,tt7349910,[27],Nightmare Cinema,5.9,2019-06-21
11.954,726,tt3750872,[18],The Wife,7.2,2018-08-02
11.948,365,tt5301662,[18],Marshall,7.3,2017-10-13
12.450999999999999,194,tt5371168,"[12, 35, 18]",The Extraordinary Journey of the Fakir,7.0,2018-05-30
11.943,695,tt4669986,"[10749, 18]",Loving,6.7,2016-11-04
12.782,36,tt5696326,"[10749, 10751]",Running for Grace,6.6,2018-08-17
10.692,141,tt3692652,"[27, 9648, 53]",Eloise,5.1,2017-02-03
9.197000000000001,353,tt2011311,"[80, 18, 9648]",The Outsider,6.1,2018-03-09
10.437000000000001,110,tt3305844,[27],Hellions,3.9,2015-09-25
16.441,880,tt0493405,"[28, 35, 80]",CHiPS,6.1,2017-01-16
13.56,133,tt7976208,"[27, 53]",The Haunting of Sharon Tate,4.6,2019-04-05
9.662,32,tt3920782,"[14, 10751]",Life-Size 2,6.3,2018-12-02
13.651,50,tt6512428,"[18, 10752]",Indivisible,6.8,2018-10-26
17.983,507,tt0798817,"[18, 53]",13,5.7,2010-03-12
13.931,177,tt1487931,"[16, 12, 10751]",Khumba,6.0,2013-07-18
12.683,454,tt1767372,"[35, 10749]",She's Funny That Way,5.9,2014-08-29
10.681,432,tt1645131,"[18, 10749]",Romeo & Juliet,6.7,2013-09-12
10.679,323,tt0872230,"[27, 9648]",My Soul to Take,5.4,2010-10-08
10.922,33,tt4704918,"[27, 878, 10770]",Zombie Shark,4.4,2015-07-20
14.584000000000001,1277,tt4698684,"[12, 35, 18]",Hunt for the Wilderpeople,7.8,2016-03-31
13.679,397,tt1629757,[18],Chasing Mavericks,7.1,2012-10-25
11.014000000000001,61,tt4647900,[99],I Am Bolt,7.0,2016-11-28
13.582,1182,tt2401878,"[16, 35, 18, 10749]",Anomalisa,7.1,2015-12-30
13.602,72,tt6159268,"[14, 27, 878, 53]",The Nanny,5.4,2018-05-01
9.926,208,tt1886493,"[28, 18, 53]",Catch.44,5.0,2011-12-08
10.93,315,tt2802136,"[35, 18]",Home Sweet Hell,5.2,2015-03-13
11.375,774,tt1683526,[18],Detachment,7.5,2011-04-24
12.128,254,tt2027136,"[27, 53]",Kristy,6.1,2014-08-07
8.769,78,tt2322517,[53],Mojave,4.9,2015-04-18
13.378,611,tt3702652,"[27, 53]",The Other Side of the Door,5.4,2016-02-25
11.875,354,tt2039345,"[9648, 53]",Grand Piano,6.0,2013-10-11
9.443,101,tt6081670,"[18, 27, 53]",Possum,6.4,2018-10-26
13.206,76,tt3336368,"[10751, 16]",Maya the Bee Movie,6.0,2014-09-11
11.292,70,tt1311076,"[18, 10770]",My Dinner with Hervé,6.5,2018-10-20
7.675,76,tt3317208,"[18, 53]",Anesthesia,5.9,2016-01-08
9.042,87,tt1610525,[18],Chuck,6.2,2017-05-05
13.257,57,tt6032328,"[80, 10749]",Finding Steve McQueen,6.2,2019-03-15
15.14,366,tt5929754,[18],Wildlife,6.8,2018-09-23
12.193,113,tt7843600,[99],Fyre Fraud,6.1,2019-01-14
10.92,102,tt1726589,[35],L!fe Happens,5.4,2011-06-18
14.52,69,tt7615052,"[28, 53]",Daughter of the Wolf,4.7,2019-06-14
11.67,1228,tt1727388,"[35, 18]",The Way Way Back,7.1,2013-06-06
10.183,189,tt6142496,[18],6 Balloons,6.1,2018-03-12
10.918,162,tt1846444,"[28, 12, 878]",2012: Ice Age,4.2,2011-06-27
10.44,180,tt9426852,"[10402, 99]",Taylor Swift: Reputation Stadium Tour,8.1,2018-12-31
7.925,235,tt3908142,"[35, 14, 10749, 27]",The Love Witch,6.1,2016-11-11
12.372,124,tt5242396,"[16, 10751]",Cro Minion,7.0,2015-11-04
11.620999999999999,336,tt1772288,"[35, 18, 10402]",Danny Collins,6.7,2015-03-19
11.673,717,tt4383594,"[35, 14, 10751]",Nine Lives,5.6,2016-08-03
9.835,80,tt8329290,"[27, 18]",The Golem,5.7,2018-08-27
13.617,916,tt2347569,"[35, 18]",Frances Ha,7.4,2013-05-17
12.872,124,tt1735907,[53],The Adderall Diaries,5.3,2016-04-15
11.671,2893,tt0475290,"[35, 18, 9648]","Hail, Caesar!",5.9,2016-02-05
13.866,1572,tt1758830,[35],This Is 40,5.8,2012-12-20
9.945,51,tt1695994,[35],The Virginity Hit,4.6,2010-09-24
14.175,480,tt5635086,"[10749, 18]",God's Own Country,7.7,2017-09-01
10.667,114,tt2396721,[53],The Scribbler,5.0,2014-09-19
11.915,440,tt1684233,"[28, 12, 80]",Welcome to the Punch,5.8,2013-03-15
12.432,168,tt6169694,"[18, 9648, 878]",I Think We're Alone Now,6.0,2018-09-14
12.672,115,tt4978710,"[18, 9648, 878]",Marjorie Prime,6.0,2017-01-23
10.165,373,tt2345567,"[27, 9648, 53]",Haunter,6.0,2013-10-17
10.913,318,tt1320239,"[35, 36, 27, 53]",Burke & Hare,6.1,2010-10-29
10.913,596,tt1578275,"[35, 18]",The Dilemma,5.3,2011-01-13
11.367,1153,tt1365050,"[18, 10752]",Beasts of No Nation,7.6,2015-09-11
10.007,53,tt4368496,"[35, 10749, 10770]",Bridal Wave,6.4,2015-10-08
11.168,220,tt4560008,"[35, 18, 14, 10749]",This Beautiful Fantastic,7.3,2016-10-20
10.297,79,tt7460806,"[35, 10402]",The Festival,5.7,2018-08-14
12.909,459,tt1233301,"[28, 12, 36, 10749]",Ironclad,6.1,2011-03-03
11.418,165,tt4351548,"[80, 18]",Bomb City,7.2,2017-03-31
11.18,33,tt9114472,[99],Ice on Fire,6.7,2019-06-23
11.909,275,tt1067765,[35],Adult World,6.1,2013-04-18
10.915999999999999,108,tt1290138,"[18, 9648, 10749]",Frank & Lola,5.4,2016-12-09
11.607000000000001,1411,tt1478964,"[28, 35, 878]",Attack the Block,6.4,2011-05-12
12.632,49,tt4820224,"[18, 10751, 10770]",Anne of Green Gables,6.7,2016-02-15
11.164000000000001,449,tt1183374,"[27, 53]",Pet,5.9,2016-09-24
9.664,124,tt6185074,"[10749, 35, 10770]",A Cinderella Christmas,6.6,2016-12-03
12.012,45,tt4797436,"[18, 53, 27]",Jack Goes Home,4.9,2016-03-14
14.856,1212,tt1226229,[35],Get Him to the Greek,5.9,2010-06-04
12.107999999999999,299,tt2218003,"[80, 18, 9648, 53]",Closed Circuit,5.9,2013-08-28
13.833,72,tt6046314,"[18, 10402, 53, 10749]",Bel Canto,5.6,2018-09-13
9.605,831,tt1625346,"[35, 18]",Young Adult,5.6,2011-12-09
10.918,248,tt5616294,"[9648, 53]",Spinning Man,5.5,2018-04-06
12.913,237,tt2674358,"[28, 53]",The Hunter's Prayer,5.7,2017-06-08
13.667,42,tt3595848,"[14, 10751, 10770]",Northpole,6.1,2014-11-15
11.67,116,tt4823992,"[18, 27, 9648]",The Bad Seed,6.9,2018-09-09
13.578,72,tt6197494,"[53, 27]",Malicious,5.3,2018-06-23
11.405,133,tt3214002,"[16, 99, 36]",Video Games: The Movie,5.9,2014-07-18
16.154,110,tt2992552,"[28, 18, 10752]",Seal Team Eight: Behind Enemy Lines,5.7,2014-03-01
10.158,128,tt5973626,"[28, 12, 16, 80, 878]",Batman: Return of the Caped Crusaders,6.4,2016-10-08
10.853,816,tt2333804,"[18, 14, 878]",The Zero Theorem,6.1,2013-09-20
13.159,267,tt5577742,"[53, 27]",Clinical,5.3,2017-01-13
9.658,120,tt4827986,"[18, 9648]",The Sense of an Ending,6.2,2017-03-10
12.901,440,tt1645155,"[28, 53]",Erased,5.9,2012-08-23
14.099,1455,tt1139328,"[53, 9648]",The Ghost Writer,6.8,2010-02-12
15.838,47,tt3170458,"[80, 53]",A Violent Separation,7.0,2019-05-17
12.654000000000002,967,tt2091935,"[28, 35, 80, 10749]",Mr. Right,6.4,2016-02-29
10.847999999999999,1036,tt0842926,"[35, 18]",The Kids Are All Right,6.6,2010-07-09
8.844,56,tt4682136,"[35, 18, 10749]",The Seagull,5.7,2018-05-11
12.604000000000001,506,tt2279339,"[35, 10751, 18]",Love the Coopers,6.0,2015-11-12
11.099,340,tt1452628,"[27, 9648, 53]",Vanishing on 7th Street,5.1,2010-09-11
16.683,295,tt6063090,"[18, 878]",Light of My Life,6.5,2019-08-09
10.405,277,tt4776998,"[18, 36, 10749]",The Promise,7.0,2016-12-02
11.548,1448,tt2209418,"[18, 10749]",Before Midnight,7.5,2013-04-05
11.649000000000001,194,tt1196956,"[35, 18, 10402]",One Chance,6.6,2013-09-09
14.898,732,tt1758795,"[35, 10749]",The To Do List,5.7,2013-07-24
13.617,74,tt0995845,"[28, 80]",The Courier,4.9,2012-03-29
9.58,38,tt7422822,[35],Greener Grass,6.1,2019-10-17
10.899000000000001,233,tt4284010,"[99, 10402]","What Happened, Miss Simone?",7.6,2015-01-22
16.896,972,tt1229822,"[18, 10749]",Jane Eyre,7.2,2011-03-11
8.902000000000001,110,tt4230700,"[18, 9648, 53]",Complete Unknown,5.1,2016-08-26
12.037,46,tt7056864,"[18, 53]",Cocaine Godmother,6.7,2017-11-12
9.898,218,tt1837562,"[35, 10749]",A Royal Night Out,6.5,2015-05-14
12.405,1047,tt3881784,[18],Stronger,7.0,2017-09-22
13.105,415,tt3266284,"[80, 18, 9648, 53]",November Criminals,5.2,2017-12-08
9.891,199,tt1181795,"[28, 18, 53]",Bunraku,5.9,2010-09-01
10.314,39,tt3320502,"[18, 10749, 10751, 10770]",Let It Snow,6.4,2013-11-30
14.395999999999999,946,tt3282858,"[10749, 35]",Naomi and Ely's No Kiss List,5.9,2015-09-18
9.144,879,tt2034031,"[35, 10749, 18]",Laggies,6.1,2014-09-25
11.4,111,tt6598626,"[35, 80]",Take Me,5.6,2017-05-05
13.085999999999999,112,tt6439020,"[35, 18]",The Personal History of David Copperfield,6.9,2019-11-07
9.889,140,tt1087461,"[18, 27, 53]",Megan Is Missing,5.2,2011-05-01
12.638,379,tt0954947,"[80, 18, 53]",The Killer Inside Me,5.9,2010-02-19
8.82,31,tt2475914,"[35, 18, 10402, 10770]",Christmas Crush,4.8,2012-11-17
9.064,47,tt4465572,"[18, 9648]",American Woman,6.4,2018-06-07
12.088,919,tt1506999,"[28, 18, 53]",Haywire,5.6,2011-11-06
12.651,115,tt5215088,"[18, 878, 10749]",A.I. Rising,4.4,2018-02-25
12.648,568,tt1653665,"[10751, 36]",Goodbye Christopher Robin,7.1,2017-09-29
10.887,606,tt1645089,[99],Inside Job,7.7,2010-10-08
12.237,95,tt1619880,"[27, 35, 878, 53, 10770, 28]",Sharktopus,4.6,2010-09-25
11.635,546,tt1181791,"[28, 18, 36, 27, 9648]",Black Death,5.9,2010-06-07
7.848,82,tt3484800,"[27, 9648]",Altar,4.8,2014-12-27
11.402999999999999,145,tt4971408,"[27, 9648, 878]",Await Further Instructions,5.3,2018-08-26
11.385,136,tt1578882,"[28, 80, 14, 53]",Elephant White,5.0,2011-05-17
10.276,53,tt5628902,"[27, 878]",Rabid,4.4,2019-12-13
14.135,414,tt1614950,"[18, 14, 10751, 10770]",Avalon High,6.2,2011-01-28
11.700999999999999,35,tt8301054,"[35, 10770]",Comedy Central Roast of Bruce Willis,6.5,2018-07-29
13.162,42,tt7049542,"[18, 53]",An Acceptable Loss,6.3,2018-10-13
12.882,426,tt1646980,"[28, 80, 18]",The Double,5.8,2011-10-27
12.894,217,tt3463106,"[27, 18, 878]",The Cured,5.4,2017-11-24
13.649000000000001,230,tt5591666,"[27, 53]",The Domestics,6.0,2018-08-23
13.004000000000001,37,tt8159584,"[28, 12, 14]",Avengers Grimm: Time Wars,4.8,2018-05-01
12.384,132,tt4104054,[35],Dad's Army,4.7,2016-02-05
12.379000000000001,409,tt1440161,"[35, 18, 10749]",A Little Bit of Heaven,6.3,2011-02-03
12.877,295,tt1493842,"[35, 10749]",Beauty & the Briefcase,5.6,2010-07-20
12.690999999999999,77,tt3067144,"[28, 16, 35, 10402, 878, 10751]",Phineas and Ferb: Star Wars,7.2,2014-07-26
14.592,394,tt6288124,"[35, 18]","Don't Worry, He Won't Get Far on Foot",6.7,2018-04-04
13.630999999999998,350,tt1841642,"[27, 53]",Demonic,5.2,2015-02-12
11.129000000000001,528,tt2326554,"[27, 10749]",A Girl Walks Home Alone at Night,6.9,2014-01-19
11.629000000000001,342,tt2473602,[18],Get on Up,6.7,2014-08-01
13.394,510,tt5208252,"[18, 36, 53]",Operation Finale,6.7,2018-08-29
11.878,202,tt2980472,"[35, 18, 10749]",Just Before I Go,6.4,2014-04-24
11.282,55,tt3894404,"[27, 9648, 53]",The Offering,4.0,2016-05-06
12.876,253,tt1356864,"[35, 18, 10402]",I'm Still Here,6.1,2010-09-10
10.136000000000001,121,tt4898730,"[36, 27]",Temple,3.9,2017-09-01
12.325,512,tt1521197,"[18, 36, 53]",Anonymous,6.4,2011-10-21
11.625,517,tt1712170,"[28, 80, 9648, 53]",Alex Cross,5.2,2012-10-18
8.412,67,tt5859882,"[18, 10749]",Vita & Virginia,6.5,2019-05-02
14.277000000000001,987,tt2980648,[18],The Hundred-Foot Journey,7.3,2014-08-06
10.625,109,tt2147459,"[27, 878, 53]",Patrick,5.0,2013-10-15
10.877,483,tt1178665,"[12, 35, 18]",A Walk in the Woods,5.9,2015-09-02
13.823,31,tt6069162,"[18, 10749]",Here and Now,5.1,2018-11-09
14.16,42,tt4058836,"[27, 53]",I Spit on Your Grave: Deja Vu,2.9,2019-04-23
9.966000000000001,36,tt8106596,[99],The Legend of Cocaine Island,6.5,2018-04-20
11.325999999999999,1257,tt3118452,"[18, 9648, 878, 53]",Circle,6.0,2015-05-28
8.873,157,tt2306745,"[99, 10402]",Sound City,7.4,2013-01-18
12.075999999999999,65,tt4328642,"[80, 53, 10770]",Stalked by My Neighbor,5.8,2015-03-21
14.129000000000001,247,tt5023260,"[35, 18]",The Last Word,6.6,2017-03-03
13.238,61,tt7394674,[27],Blood Quantum,5.8,2019-09-05
11.12,239,tt1701990,"[27, 35, 878]",Detention,5.6,2011-03-16
13.62,1979,tt1189340,"[80, 18, 53]",The Lincoln Lawyer,7.1,2011-03-17
12.37,935,tt0763831,"[35, 18]",A Thousand Words,6.1,2012-03-07
10.787,97,tt5792472,[35],Take the 10,5.2,2017-01-20
11.623,761,tt0462335,[18],High-Rise,5.6,2015-11-22
9.562000000000001,73,tt4086032,"[27, 878, 53]",Frankenstein,5.8,2015-08-29
12.120999999999999,549,tt1198156,[18],You're Not You,7.4,2014-10-10
12.149000000000001,51,tt2645670,"[28, 878]",Independence Daysaster,4.3,2013-06-27
11.124,253,tt4805316,"[27, 18, 14, 9648]",A Dark Song,6.1,2016-10-14
11.126,132,tt6333052,[99],Casting JonBenet,5.8,2017-04-28
13.615,171,tt1545097,"[35, 18, 10751, 10770]",Harriet the Spy: Blog Wars,5.1,2010-01-01
10.059,48,tt3401748,"[10751, 12]",Oddball,6.5,2015-09-17
12.404000000000002,68,tt1418712,"[28, 27]",Outpost: Black Sun,5.3,2012-01-01
11.812999999999999,344,tt1470023,"[28, 12, 35]",MacGruber,5.4,2010-05-21
12.844000000000001,90,tt9882084,"[99, 10402]",Chasing Happiness,8.2,2019-06-04
14.777999999999999,789,tt6053438,[18],First Reformed,7.0,2018-05-18
11.873,191,tt6045466,"[35, 18]",Madame,6.0,2017-08-17
11.343,66,tt2446502,"[28, 35, 878, 53]",Zombie Hunter,3.9,2013-07-25
11.612,157,tt1407049,"[27, 28, 53, 878]",Altitude,4.8,2010-10-10
8.952,61,tt6973866,"[27, 878]",Toxic Shark,5.8,2017-08-03
14.62,346,tt3286052,"[27, 53]",The Blackcoat's Daughter,5.8,2017-03-31
11.862,171,tt2386278,[27],Haunt,5.3,2014-02-19
