id,popularity,vote_count,genre_ids,title,vote_average,release_date
tt0804551,7.874,32,"[28, 80, 18, 53]",walking tall lone justice,6.3,2007-09-25
tt3899932,7.872999999999998,38,"[35, 99]",call me lucky,7.2,2015-08-07
tt1238291,7.872999999999998,115,"[80, 18, 53]",five minutes of heaven,6.2,2009-01-19
tt3699692,7.872000000000001,48,"[35, 27]",dude bro party massacre iii,5.8,2015-06-13
tt1262990,7.872000000000001,41,"[35, 18]",paradise,5.0,2013-10-18
tt2951888,7.871,31,"[18, 9648, 10770]",the thirteenth tale,6.4,2013-12-30
tt2171901,7.871,32,"[80, 9648, 53, 10770]",fugitive at 17,5.8,2012-06-30
tt3259178,7.87,44,"[28, 18, 53]",free fall,4.9,2014-01-09
tt2113075,7.87,53,[18],the inevitable defeat of mister & pete,7.6,2013-10-11
tt3090252,7.869,61,[99],dinosaur 13,6.9,2014-08-15
tt1745862,7.869,75,[18],phil spector,6.0,2013-03-24
tt0787470,7.869,68,[35],balls out gary the tennis coach,5.1,2009-01-13
tt0287138,7.8679999999999986,53,[35],whos your daddy,5.0,2004-01-07
tt6398464,7.864,49,"[10749, 10770]",the perfect christmas present,6.5,2017-11-04
tt4227282,7.864,48,"[53, 28, 27]",wrecker,4.1,2015-11-06
tt1307861,7.864,42,"[99, 36]",american grindhouse,6.9,2011-02-04
tt0328031,7.862999999999999,34,"[80, 18, 27, 53]",king of the ants,6.0,2003-07-28
tt0199314,7.862,77,"[35, 10749, 18]",about adam,5.3,2001-01-19
tt1446201,7.8610000000000015,34,"[35, 10749, 10770]",12 men of christmas,5.4,2009-12-05
tt0355315,7.8610000000000015,31,"[12, 16, 18, 10751]",charlottes web 2 wilburs great adventure,5.3,2003-03-18
tt4677924,7.86,35,"[18, 53]",woodshock,4.7,2017-09-22
tt2007360,7.858,69,[35],computer chess,6.3,2013-07-17
tt2414166,7.858,32,[10402],led zeppelin celebration day,8.0,2012-10-17
tt3924782,7.856,37,"[28, 27]",the horde,4.9,2016-05-06
tt3102206,7.856,62,"[878, 10770]",zodiac,3.9,2014-08-16
tt0954981,7.855,37,"[80, 18]",cass,6.0,2008-01-08
tt0884224,7.854,174,"[28, 12, 35, 53]",war inc,5.6,2008-04-28
tt1984110,7.852,36,"[35, 27]",among friends,4.3,2012-07-08
tt4557956,7.85,70,"[35, 10749, 18]",crash pad,6.0,2017-10-27
tt6333090,7.849,40,[99],oklahoma city,7.0,2017-01-21
tt1151384,7.848,33,"[18, 27, 35]",otto; or up with dead people,5.8,2008-01-19
tt0361309,7.848,55,"[18, 10749]",we dont live here anymore,5.5,2004-01-20
tt7427404,7.847,39,"[27, 53]",stickman,5.7,2017-10-21
tt0469937,7.845,46,"[35, 18, 10751]",like mike 2 streetball,4.6,2006-06-06
tt0833960,7.845,47,"[80, 18]",gardens of the night,6.3,2008-11-21
tt5314118,7.8439999999999985,39,[18],journeyman,6.8,2018-03-30
tt0250292,7.843,46,"[35, 10751]",cheats,5.5,2002-10-31
tt2087985,7.841,45,"[18, 10770]",the pregnancy project,6.7,2012-01-28
tt0380609,7.841,41,"[35, 18, 14, 10749]",ps,5.6,2004-10-15
tt1405412,7.838999999999999,55,"[28, 12, 878, 53]",hardwired,4.9,2009-11-03
tt0756729,7.838999999999999,45,"[35, 18, 10749]",year of the dog,5.3,2007-04-13
tt4211044,7.8370000000000015,46,"[35, 18]",adult life skills,6.3,2016-06-24
tt7204400,7.836,40,"[28, 878, 10770]",geodisaster,4.3,2017-10-03
tt1449175,7.835,50,[18],hamlet,7.6,2009-12-26
tt0245046,7.834,92,"[18, 36, 10749, 10752]",charlotte gray,6.0,2001-12-17
tt4622018,7.832999999999998,40,"[53, 10770]",swept under,5.5,2015-12-06
tt0366179,7.832999999999998,86,"[16, 878]",the second renaissance part i,7.5,2003-06-03
tt2905674,7.832000000000002,50,"[28, 27, 878]",jurassic city,4.7,2015-01-09
tt1319722,7.832000000000002,44,"[35, 18, 10749]",a little help,5.2,2010-07-22
tt0321442,7.832000000000002,36,"[35, 18, 9648, 878]",the big empty,6.3,2003-05-16
tt0960835,7.831,44,"[28, 12, 878]",transmorphers,3.1,2007-06-26
tt0418038,7.831,46,[99],outfoxed rupert murdochs war on journalism,6.9,2004-07-14
tt0250371,7.83,31,"[28, 12, 18, 10751]",the other side of heaven,6.4,2001-04-12
tt2325993,7.8279999999999985,36,"[28, 878, 10770]",the 12 disasters of christmas,3.5,2012-12-02
tt0822858,7.8279999999999985,60,"[27, 53]",sublime,5.2,2007-06-15
tt0405832,7.827000000000001,44,[35],chris rock never scared,7.7,2004-04-17
tt1813609,7.825,50,"[27, 53]",a haunting at silver falls,4.8,2013-05-28
tt1925466,7.824,48,[18],mall,5.0,2014-06-18
tt3074780,7.824,53,[99],supermensch the legend of shep gordon,7.2,2013-09-07
tt2370224,7.824,32,[99],milius,7.0,2013-03-09
tt1052040,7.824,54,[27],seventh moon,4.4,2008-09-20
tt5213870,7.822999999999999,36,"[18, 9648, 53]",pray for rain,5.3,2017-06-16
tt2490004,7.8210000000000015,59,[35],the little rascals save the day,5.8,2014-03-25
tt0427998,7.8210000000000015,48,[35],the grand,5.9,2007-06-07
tt0420740,7.82,48,"[18, 53]",a little trip to heaven,5.4,2005-12-26
tt2139843,7.816,88,[18],electrick children,6.4,2012-02-10
tt2204080,7.813,70,"[12, 18, 53]",wildlike,6.4,2014-09-25
tt2446192,7.813,33,[99],bronies the extremely unexpected adult fans of my little pony,5.2,2012-11-04
tt1959409,7.81,104,"[18, 14]",imaginaerum,5.8,2012-11-10
tt3705412,7.807,380,"[35, 27, 10402]",deathgasm,6.2,2015-08-28
tt4550420,7.806,61,"[35, 18, 10749]",my blind brother,5.9,2016-09-19
tt0171359,7.805,76,[18],hamlet,6.0,2000-05-12
tt5573582,7.8039999999999985,42,"[80, 18, 53]",serialized,5.6,2017-07-08
tt3263996,7.803,44,"[99, 18]",the overnighters,7.3,2014-10-10
tt1352852,7.803,55,[99],the yes men fix the world,7.1,2009-01-18
tt3234084,7.801,39,[35],i do until i dont,5.1,2017-09-01
tt1568139,7.801,33,"[10402, 18]",beat the world,5.0,2011-06-10
tt3032282,7.8,33,"[18, 53]",eden,5.4,2015-10-22
tt1864288,7.8,70,[99],conan obrien cant stop,6.5,2011-06-24
tt1464606,7.798999999999999,41,"[18, 14, 878, 10749, 10751]",youre so cupid,5.4,2010-11-06
tt0846789,7.798999999999999,175,[99],the secret,6.4,2006-03-26
tt1183911,7.792999999999998,101,"[35, 80, 18]",mr nice,6.0,2010-10-07
tt8163822,7.792000000000002,85,[18],the neighbors window,7.1,2019-08-02
tt1769363,7.792000000000002,94,"[35, 18, 10749]",the giant mechanical man,6.4,2012-04-27
tt5052524,7.791,53,"[35, 18]",operator,6.0,2016-03-12
tt0118926,7.791,36,"[80, 18, 10749, 53]",the dancer upstairs,6.6,2002-09-20
tt2309788,7.79,64,[99],the gatekeepers,7.3,2012-07-09
tt0464061,7.79,51,"[35, 10749]",im reed fish,5.6,2007-06-01
tt1259573,7.7879999999999985,88,"[53, 80, 18, 9648]",red riding the year of our lord 1983,7.0,2009-02-28
tt2822864,7.785,35,[18],run the tide,5.5,2016-12-02
tt4157220,7.782999999999999,86,[99],iris,7.5,2014-10-09
tt2386285,7.782999999999999,70,"[18, 53]",road to paloma,6.2,2014-04-12
tt2063781,7.782999999999999,167,"[35, 18]",smashed,6.5,2012-09-12
tt1693872,7.782,43,[878],red faction origins,5.3,2011-06-04
tt6318848,7.779,52,"[14, 27]",the heretics,4.8,2017-11-01
tt5274066,7.779,116,"[18, 10751, 10770]",raising the bar,6.6,2017-03-09
tt1488163,7.779,64,"[18, 27]",trash humpers,5.1,2009-09-12
tt0417791,7.779,132,[18],inside im dancing,7.4,2004-10-15
tt0280674,7.777,32,[35],the first 20 million is always the hardest,5.7,2002-06-28
tt3689498,7.776,666,"[16, 35, 18, 10751]",feast,7.9,2014-10-25
tt0247444,7.774,47,[35],juwanna mann,5.1,2002-06-21
tt4919484,7.773,101,[18],little men,6.5,2016-08-05
tt1701210,7.771,182,"[12, 18]",black gold,6.4,2011-12-21
tt2011325,7.768,45,[99],theres something wrong with aunt diane,6.6,2011-07-25
tt3067274,7.767,65,"[35, 27, 9648]",the editor,5.8,2014-09-11
tt2378401,7.767,35,"[10749, 35, 99]",meet the patels,7.0,2014-06-14
tt0384686,7.767,44,"[18, 36, 10749, 10751]",the white countess,6.6,2005-10-30
tt2914740,7.761,57,[27],deep dark,5.2,2015-09-04
tt0385013,7.758999999999999,32,"[10749, 35, 10770]",i want to marry ryan banks,5.6,2004-01-18
tt1833845,7.758999999999999,43,[35],eating out drama camp,5.9,2011-07-01
tt5675936,7.755,47,"[18, 10749, 10770]",christmas cookies,5.8,2016-11-13
tt1316616,7.755,105,"[18, 10752]",there be dragons,5.1,2011-03-25
tt0438052,7.752999999999999,51,"[28, 878]",the gene generation,4.8,2007-01-01
tt2904626,7.75,64,"[28, 18, 80]",salting the battlefield,6.1,2014-03-27
tt1193507,7.75,31,"[35, 18]",my own love song,6.0,2010-04-07
tt3043594,7.749,33,"[35, 10751, 10770]",kristins christmas past,6.3,2013-11-23
tt5291792,7.747999999999998,38,[35],furlough,6.0,2018-03-16
tt0427089,7.747000000000001,34,"[35, 10749]",confetti,6.0,2006-05-05
tt5470222,7.745,41,"[28, 12]",contract to kill,4.4,2016-12-09
tt1515208,7.744,35,"[28, 18, 36, 10752]",walking with the enemy,6.6,2014-04-25
tt2188717,7.744,38,[27],dead souls,4.2,2012-10-11
tt0245090,7.741,47,"[35, 18, 10749]",edges of the lord,6.6,2001-01-01
tt0420291,7.741,45,[18],keane,6.4,2005-09-09
tt0790618,7.739,42,"[35, 18]",remember the daze,5.5,2008-04-11
tt2234025,7.737,67,[35],coffee town,6.6,2013-07-09
tt5990458,7.7360000000000015,41,"[35, 10770]",holiday joy,6.0,2016-12-08
tt1614456,7.7360000000000015,57,"[27, 53, 10749]",little deaths,4.6,2011-02-25
tt4835394,7.733,222,"[35, 10749]",io che amo solo te,5.8,2015-10-22
tt0342965,7.723,115,"[16, 35]",gone nutty,6.8,2002-10-21
tt1807944,7.722,47,[18],as i lay dying,5.4,2013-10-09
tt0251382,7.722,40,"[35, 14]",santa who,5.6,2000-12-03
tt0412536,7.721,103,"[18, 10749]",brideshead revisited,6.4,2008-07-25
tt0406706,7.72,54,[27],devour,5.1,2005-05-31
tt6791000,7.7189999999999985,43,"[10749, 10770]",marry me at christmas,6.3,2017-10-28
tt0472259,7.718,38,"[80, 18, 53, 10749]",alone with her,5.8,2006-04-28
tt3063470,7.715,31,[99],nintendo quest,5.9,2015-06-26
tt1712578,7.713999999999999,62,"[14, 27, 53, 10752]",the devils rock,5.8,2011-07-08
tt4247618,7.7120000000000015,48,"[18, 10770]",the dresser,6.5,2015-10-31
tt0816562,7.7120000000000015,106,"[16, 18]",the little matchgirl,7.5,2006-09-07
tt0400426,7.7120000000000015,167,"[28, 878, 53]",far cry,3.6,2008-10-02
tt2201548,7.711,55,[18],a teacher,4.6,2013-09-06
tt5477566,7.707999999999998,118,[18],barry,5.7,2016-09-10
tt6071534,7.707000000000002,38,"[99, 18]",gringo the dangerous life of john mcafee,6.9,2016-09-24
tt4060866,7.707000000000002,46,"[28, 80, 53]",code of honor,4.0,2016-05-06
tt8634192,7.706,34,"[10749, 10770]",pride prejudice and mistletoe,6.2,2018-11-23
tt1185371,7.706,42,[99],cormans world,7.2,2011-12-16
tt5091530,7.704,84,[53],mfa,6.1,2017-03-13
tt1965065,7.702000000000001,75,"[35, 10749]",save the date,5.9,2012-12-14
tt6411590,7.7,35,[18],1985,6.1,2018-10-26
tt5212918,7.7,39,[35],a bad idea gone wrong,6.9,2017-11-30
tt0472050,7.699,37,"[35, 18, 10749]",bart got a room,5.5,2008-04-25
tt6836772,7.697999999999999,37,[10752],operation dunkirk,4.0,2017-07-04
tt1486616,7.697999999999999,51,"[12, 99]",craigslist joe,6.6,2012-08-02
tt0812352,7.697,60,"[27, 9648, 53]",nine miles down,5.3,2009-10-01
tt3496372,7.6960000000000015,85,[53],the intruders,5.2,2015-02-24
tt0307109,7.695,50,"[35, 27, 878]",the lost skeleton of cadavra,6.6,2001-09-12
tt1528312,7.694,48,[18],route irish,6.0,2011-03-16
tt2380513,7.691,151,"[12, 18, 878, 10751, 10770]",doctor who the snowmen,7.9,2012-12-25
tt7284952,7.689,35,[99],the carter effect,7.2,2017-09-09
tt4909348,7.689,47,[35],amy schumer live at the apollo,6.4,2015-10-17
tt1065305,7.689,155,[35],lezioni di cioccolato,5.9,2007-11-23
tt3258142,7.688,55,"[28, 12, 99, 10770]",top gear the perfect road trip,7.1,2013-11-17
tt1230215,7.688,50,[18],not fade away,5.8,2012-12-21
tt0425027,7.688,41,"[18, 10751]",flywheel,6.9,2003-04-09
tt0374180,7.688,46,"[28, 27]",romasanta the werewolf hunt,5.1,2004-05-13
tt1912996,7.687,36,[35],barely legal,3.8,2011-01-01
tt0242587,7.687,64,"[18, 80]",lie,6.8,2001-01-20
tt1831806,7.686,40,"[27, 53]",the thompsons,4.8,2012-08-21
tt0296166,7.684,45,"[35, 18]",real women have curves,6.1,2002-11-08
tt4184252,7.683,54,"[18, 36, 10749, 10770]",the scandalous lady w,6.0,2015-08-17
tt1547230,7.683,51,"[35, 10751]",judy moody and the not bummer summer,5.7,2011-06-10
tt2872810,7.682,70,"[18, 27, 53]",mischief night,5.0,2013-10-30
tt1937506,7.682,31,"[18, 28]",the philly kid,5.3,2012-05-11
tt1787777,7.682,42,[99],page one inside the new york times,6.9,2011-04-29
tt3780208,7.681,34,"[27, 9648, 53]",dark signal,3.7,2016-05-30
tt2284766,7.68,55,"[18, 10770]",mary and martha,6.6,2013-03-01
tt1094661,7.68,79,"[18, 10749]",coco chanel,6.7,2008-09-13
tt2207484,7.678,65,[27],muck,3.1,2015-03-15
tt0202623,7.677,67,"[35, 10749]",the third wheel,5.4,2002-05-31
tt2094787,7.676,52,"[10749, 10770]",undercover bridesmaid,5.8,2015-03-05
tt0833557,7.676,55,[35],visioneers,6.0,2008-06-12
tt0268690,7.676,52,[18],thirteen conversations about one thing,6.5,2001-09-02
tt3584354,7.673999999999999,39,"[27, 878, 53]",man vs,5.3,2015-06-02
tt2717318,7.673999999999999,52,"[28, 53, 10752]",i am soldier,5.2,2014-03-17
tt2149360,7.673999999999999,86,"[18, 27, 53]",found,6.4,2012-03-30
tt0451187,7.673999999999999,36,"[27, 53]",room 6,4.4,2006-06-13
tt2948566,7.6720000000000015,34,"[27, 53]",bleed,4.4,2016-03-25
tt2404299,7.669,51,"[10749, 35]",lovesick,4.9,2014-04-24
tt2187444,7.667000000000002,44,[27],pernicious,4.8,2015-06-15
tt2761578,7.666,60,"[28, 18, 53]",wicked blood,5.5,2014-03-04
tt1091617,7.665,52,[99],expelled no intelligence allowed,4.0,2008-04-18
tt1727258,7.6629999999999985,48,"[27, 9648, 53]",escapee,3.9,2011-09-02
tt6285672,7.661,43,"[35, 18, 10749]",breaking & exiting,5.9,2018-08-17
tt0995863,7.661,48,[27],rest stop dont look back,4.9,2008-09-30
tt3229488,7.66,31,[28],boone the bounty hunter,5.8,2017-05-09
tt2204371,7.659,46,[99],somm,7.2,2013-06-21
tt1205913,7.657999999999999,31,"[28, 18, 878, 53]",nyc tornado terror,4.8,2008-10-04
tt0369994,7.657999999999999,56,[35],strangers with candy,5.7,2006-07-28
tt0446719,7.6560000000000015,111,"[27, 878, 53]",isolation,5.4,2005-09-10
tt1104083,7.654,84,"[18, 10749]",little ashes,6.0,2008-10-06
tt3445580,7.653,107,"[18, 27, 53]",boys in the trees,6.5,2016-09-09
tt0409043,7.653,46,"[18, 28, 35]",grilled,5.1,2006-07-11
tt2268458,7.651,353,"[878, 18, 53]",these final hours,6.5,2014-07-31
tt1498878,7.651,57,"[27, 9648, 878, 53]",the whisperer in darkness,6.4,2011-03-12
tt0192455,7.651,62,"[35, 9648, 53]",picking up the pieces,4.5,2000-05-26
tt3569356,7.649,76,[35],not cool,3.7,2014-09-23
tt1763316,7.649,64,[27],the theatre bizarre,5.3,2011-07-15
tt5203824,7.648,58,[99],a plastic ocean,7.8,2016-09-22
tt5275892,7.648,144,"[80, 99]",oj made in america,8.6,2016-05-20
tt0970926,7.647,32,"[35, 18]",the chosen one,4.4,2010-09-03
tt1331335,7.647,41,"[18, 14, 878]",wyvern,5.2,2009-01-31
tt0365149,7.645,43,"[35, 10751, 10770]",eddies million dollar cook off,5.9,2003-07-18
tt0475355,7.645,32,[18],pride,6.2,2007-03-23
tt5859090,7.644,47,[53],girls night out,4.9,2017-01-22
tt1273207,7.644,68,"[12, 35, 27]",deadheads,5.0,2011-04-29
tt3755844,7.642,39,"[16, 35, 10751]",the radiator springs 500½,5.9,2014-05-20
tt1224366,7.642,60,"[18, 9648]",afterschool,5.7,2008-10-08
tt1683970,7.641,48,"[27, 53]",territories,5.5,2010-10-19
tt1327200,7.641,33,"[27, 53, 9648]",the reeds,4.7,2010-01-29
tt0315110,7.641,48,"[18, 53]",twentynine palms,5.0,2003-09-17
tt3201722,7.638,32,"[35, 27]",lumberjack man,4.4,2015-10-16
tt0783515,7.638,48,"[18, 53]",the education of charlie banks,6.2,2007-01-01
tt3677412,7.635,41,"[80, 99]",an open secret,7.3,2015-06-05
tt1473345,7.635,52,"[28, 12, 16, 878, 10751]",bionicle the legend reborn,4.8,2009-08-24
tt0283160,7.635,58,"[28, 12, 18, 53]",extreme ops,4.9,2002-11-27
tt1682246,7.633999999999999,55,[35],girl walks into a bar,5.2,2011-03-07
tt0426911,7.633999999999999,43,"[53, 18, 9648, 80]",archangel,6.4,2005-03-18
tt1227789,7.631,32,"[27, 53]",rites of spring,3.9,2011-01-01
tt1629439,7.627000000000002,69,"[27, 878]",51,4.2,2011-02-26
tt4807272,7.626,37,"[27, 53]",ruin me,5.3,2017-08-26
tt3503840,7.625,68,"[28, 12, 80, 53]",absolution,4.7,2015-05-04
tt4511200,7.622000000000001,108,[18],manifesto,7.3,2015-10-28
tt4126438,7.622000000000001,244,[53],the ones below,5.9,2015-10-14
tt1324027,7.622000000000001,35,[35],trailer park boys say goodnight to the bad guys,7.5,2008-12-07
tt0281820,7.622000000000001,57,"[80, 18, 53]",the good thief,5.9,2003-04-03
tt0490166,7.621,64,"[80, 18, 53]",london to brighton,6.3,2006-12-01
tt0474603,7.62,31,[35],comedy central roast of pamela anderson,6.8,2005-08-14
tt0910847,7.62,31,"[35, 18]",breakfast with scot,6.3,2007-11-16
tt7410684,7.619,72,[35],ali wong hard knock wife,7.0,2018-05-13
tt1704292,7.6179999999999986,124,"[878, 10770]",battlestar galactica blood & chrome,6.7,2012-12-09
tt1942971,7.616,35,[99],showrunners the art of running a tv show,6.2,2014-10-17
tt0851430,7.616,51,"[18, 36]",my boy jack,6.5,2007-11-11
tt2125653,7.612999999999999,50,[99],the house i live in,7.8,2012-10-05
tt1865573,7.6110000000000015,65,"[35, 9648, 53]",bad kids go to hell,4.4,2012-12-07
tt0239986,7.6110000000000015,41,"[35, 18, 10749]",sidewalks of new york,6.1,2001-11-23
tt5434972,7.61,32,[99],fastball,7.0,2016-03-25
tt1517249,7.61,55,[18],sunlight jr,5.4,2013-04-20
tt2689958,7.608,40,[53],big sky,4.1,2015-08-14
tt1555126,7.606,31,"[18, 10749]",the secret diaries of miss anne lister,6.7,2010-03-01
tt1485749,7.605,35,[18],mr pip,6.1,2012-09-08
tt4711924,7.604,264,"[18, 53]",monolith,5.1,2017-04-20
tt0206367,7.603,39,"[16, 10751]",the trumpet of the swan,5.3,2001-05-11
tt0204640,7.602,31,[35],sordid lives,6.9,2000-05-25
tt1865393,7.599,33,"[35, 27, 53]",hellbenders,5.5,2013-10-18
tt1135924,7.599,39,"[16, 10751]",disney princess enchanted tales follow your dreams,5.5,2007-09-03
tt1020876,7.598,43,[99],under the sea 3d,6.9,2009-02-13
tt0366177,7.598,68,"[16, 80, 878]",a detective story,7.2,2003-02-10
tt2708254,7.597,57,[18],life of a king,6.7,2013-06-22
tt6915100,7.5939999999999985,41,[99],pope francis a man of his word,7.3,2018-05-18
tt3205394,7.5939999999999985,74,"[10749, 35]",roald dahls esio trot,6.9,2015-01-02
tt5070196,7.592,42,"[9648, 10749, 10751, 10770]",dashing through the snow,6.0,2015-12-13
tt0218378,7.592,49,"[18, 10749, 37]",the claim,6.0,2000-12-29
tt5700176,7.591,48,"[18, 9648, 53]",dark river,5.9,2018-02-23
tt1596753,7.59,47,[99],salinger,6.5,2013-09-06
tt10009796,7.587999999999999,74,[35],kevin hart irresponsible,6.9,2019-04-02
tt7545566,7.5870000000000015,72,[18],skate kitchen,6.9,2018-08-10
tt1541123,7.5870000000000015,40,[878],astronaut the last push,5.4,2012-06-01
tt6688354,7.586,68,[27],the field guide to evil,5.8,2018-10-11
tt0944101,7.585,54,"[35, 18, 10749]",good dick,6.1,2008-10-03
tt5097070,7.582999999999998,44,[99],dancer,8.0,2016-09-16
tt1087527,7.582999999999998,40,[18],trucker,6.4,2008-04-24
tt2475846,7.582000000000002,38,"[12, 10751]",against the wild,5.2,2013-12-29
tt1509788,7.582000000000002,48,"[12, 35]",ass backwards,4.7,2013-01-21
tt1308169,7.58,41,"[28, 27]",the forgotten ones,3.7,2008-11-08
tt0252684,7.577000000000001,54,[18],manic,7.0,2001-01-27
tt3709552,7.574,47,"[36, 53]",the last witness,6.7,2018-05-11
tt2978576,7.574,38,"[35, 10751]",bill,6.9,2015-03-27
tt0365960,7.574,45,[18],zero day,7.4,2003-09-03
tt0349169,7.574,42,"[35, 10749]",breakin all the rules,5.8,2004-05-14
tt2140429,7.572999999999999,42,"[35, 27]",stalled,5.2,2013-08-24
tt1630564,7.572,33,[28],sacrifice,5.0,2011-04-26
tt0289889,7.572,54,"[35, 10749]",carolina,5.8,2003-07-04
tt1038142,7.5710000000000015,68,"[35, 10749]",tell me about love,5.3,2008-02-14
tt1599296,7.569,31,"[35, 18]",going down in lala land,6.2,2011-05-01
tt1075746,7.569,40,"[28, 27, 878]",i am omega,3.9,2007-11-18
tt1276107,7.568,42,"[28, 12, 35]",without a paddle natures calling,5.2,2009-01-13
tt3042626,7.567,65,"[18, 10749]",asthma,6.1,2015-10-23
tt0817307,7.565,44,[10751],the sandlot heading home,5.7,2007-05-01
tt0785077,7.565,43,[35],whos your caddy,4.0,2007-07-27
tt5156770,7.563,34,"[10749, 10770]",charming christmas,5.8,2015-11-08
tt5356670,7.56,33,[27],hell girl,5.8,2019-04-02
tt4065316,7.56,37,"[35, 10770, 18]",best christmas party ever,6.1,2014-12-13
tt0236216,7.56,52,"[99, 10402]",the filth and the fury,7.3,2000-03-29
tt0375735,7.56,67,"[18, 9648, 53]",enduring love,5.9,2004-11-26
tt4439102,7.559,41,"[28, 35, 878]",officer downe,4.6,2016-11-18
tt0312329,7.557,74,"[18, 10749]",against the ropes,4.9,2004-02-20
tt1331064,7.556,71,"[35, 18, 10749]",paper heart,5.7,2009-08-07
tt2905082,7.555,33,"[35, 10749]",alex & the list,5.7,2018-05-04
tt0337960,7.552,47,"[35, 10749, 18]",danny deckchair,6.2,2003-05-16
tt3338436,7.551,40,"[35, 10749, 10770]",chance at romance,5.9,2014-02-20
tt4505666,7.55,32,[99],prescription thugs,6.5,2016-01-22
tt6782486,7.548999999999999,31,"[18, 10749, 10770]",the perfect catch,6.3,2017-04-22
tt1930458,7.548999999999999,36,[53],red line,4.7,2013-07-15
tt8005338,7.5470000000000015,97,[35],chris rock tamborine,6.5,2018-02-14
tt6900644,7.5470000000000015,89,"[35, 99]",hasan minhaj homecoming king,7.8,2017-05-23
tt1684555,7.544,65,"[12, 35, 10751]",horrid henry the movie,5.7,2011-07-29
tt1745958,7.5379999999999985,32,[53],rites of passage,5.0,2012-04-24
tt6057032,7.537000000000001,35,[18],gook,6.2,2017-08-18
tt0393596,7.536,57,"[10770, 10751, 878, 35]",pixel perfect,5.3,2004-11-13
tt0475252,7.536,33,"[35, 10749]",jack and jill vs the world,5.1,2008-01-01
tt7078780,7.534,85,"[27, 878]",zygote,7.1,2017-07-12
tt3816564,7.534,78,"[12, 16, 28, 878, 10770, 10751]",star wars rebels spark of rebellion,7.2,2014-10-03
tt0847167,7.532999999999999,49,[18],the girl in the park,6.1,2007-09-09
tt3033948,7.532,31,"[18, 27, 53]",echoes,4.2,2014-07-05
tt0970462,7.53,44,"[28, 18, 10752]",tunnel rats,5.0,2008-05-31
tt0365478,7.53,51,"[35, 27, 878]",man with the screaming brain,5.4,2005-04-03
tt0783234,7.529,45,"[35, 80]",the baker,6.2,2007-02-09
tt0473488,7.528,207,"[80, 18]",a guide to recognizing your saints,6.6,2006-09-29
tt0471030,7.527,117,"[18, 53]",red road,6.4,2006-05-20
tt4280430,7.526,43,"[10770, 10749]",a christmas kiss ii,6.1,2014-12-13
tt1337072,7.525,148,"[878, 10770]",doctor who planet of the dead,7.5,2009-04-11
tt2248739,7.524,61,"[18, 10749, 10751]",departure,6.9,2016-05-20
tt0166370,7.522,37,"[80, 27]",subconscious cruelty,5.2,2001-04-13
tt4073952,7.521,51,[35],iliza shlesinger freezing hot,6.5,2015-01-23
tt1728976,7.519,35,"[27, 9648, 53]",episode 50,3.5,2011-09-16
tt3758708,7.518,59,[35],the hippopotamus,6.6,2017-03-19
tt3995006,7.518,52,[99],banksy does new york,6.8,2014-11-17
tt5085522,7.5139999999999985,154,"[18, 27, 878, 10749]",hostile,5.2,2018-03-08
tt9046574,7.513,45,"[99, 10402]",remastered devil at the crossroads,7.1,2019-04-26
tt4929720,7.512,51,"[27, 35]",patchwork,5.7,2015-10-15
tt2201251,7.512,37,[35],the hot flashes,4.8,2013-07-12
tt1503769,7.512,72,[99],collapse,7.6,2009-09-12
tt1272025,7.512,32,"[28, 878]",polar storm,4.3,2009-03-28
tt0404163,7.512,33,"[80, 18]",even money,5.6,2006-03-01
tt4627352,7.5070000000000014,37,[18],shepherds and butchers,6.5,2017-05-12
tt1087853,7.505,43,[27],gutterballs,4.4,2008-01-18
tt1792799,7.504,52,[27],chromeskull laid to rest 2,4.9,2011-09-20
tt2967008,7.501,109,"[18, 53]",the face of an angel,5.0,2014-09-06
tt0209322,7.501,36,"[35, 18, 10749]",skipped parts,5.9,2000-06-06
tt0760188,7.499,35,"[18, 10749]",when nietzsche wept,6.3,2007-08-02
tt2415112,7.497999999999998,73,"[35, 10749, 10770]",a bride for christmas,6.0,2012-12-29
tt1453245,7.497999999999998,79,"[28, 27]",devils playground,5.1,2010-08-21
tt1396227,7.496,47,[99],the wild and wonderful whites of west virginia,6.9,2009-04-01
tt2390962,7.494,62,[99],the unknown known,7.2,2013-08-29
tt1076240,7.4929999999999986,39,[18],miss austen regrets,5.9,2008-02-03
tt0954541,7.492000000000001,32,[35],bachelor party 2 the last temptation,5.1,2008-03-11
tt2392326,7.49,92,"[35, 18]",le weekend,6.3,2013-10-04
tt1754944,7.49,44,[10749],ecupid,5.4,2011-06-23
tt2004262,7.489,35,"[80, 18, 9648, 53]",jesse stone benefit of the doubt,7.2,2012-05-19
tt0330069,7.487999999999999,33,"[35, 99]",blue collar comedy tour the movie,5.5,2003-03-28
tt0380817,7.487999999999999,55,"[35, 18]",winter passing,6.3,2006-02-07
tt9247926,7.487,37,"[18, 10749, 10770]",after the storm,6.1,2019-05-13
tt6608034,7.485,48,[35],mike birbiglia thank god for jokes,7.4,2017-02-28
tt2848324,7.485,39,"[18, 10749]",touched with fire,6.4,2016-02-12
tt3462002,7.484,36,[99],finders keepers,6.6,2015-06-22
tt0877522,7.482,266,"[35, 10749]",i want you,4.8,2007-03-09
tt5364518,7.477,34,"[35, 18, 10749, 10770]",daters handbook,6.0,2016-01-30
