id,studio,rating,budget,dom_gross,world_gross
tt0427470,Miramax,R,16000000,4600585,5371181
tt3014666,TriStar Pictures,PG,5000000,10429707,10536956
tt0247196,Fine Line Features,R,,4242892,8601053
tt3336368,,G,,,29647871
tt0770802,Oscilloscope,PG-13,,2672413,4426444
tt1787759,Lionsgate,PG-13,,53345287,54161287
tt5133572,,0,,,
tt0913354,Screen Gems,PG-13,20000000,15988876,22942221
tt2133196,Entertainment One,R,,830129,1553337
tt1835977,,0,,,
tt1268809,,R,,,64040
tt3395184,Drafthouse Films,0,,49970,49970
tt0274309,Metro-Goldwyn-Mayer (MGM),R,,1184096,2801397
tt1242460,Oscilloscope,R,,1738692,9232318
tt3859076,Sony Pictures Classics,R,,2541854,5383097
tt0278500,Miramax,PG,,8384929,18009625
tt1712170,Lionsgate,PG-13,35000000,25888412,34618867
tt1204979,,R,,,
tt0839980,New Line Cinema,R,,33479698,44004502
tt1837562,Atlas Distribution Company,PG-13,,228136,4779170
tt0362511,120 Degree Films,R,,56127,436365
tt0294425,,0,,,
tt0269347,Paramount Pictures,R,55000000,34244097,46061847
tt2980472,Anchor Bay Films,R,,10970,10970
tt0499554,Twentieth Century Fox,R,10000000,20342161,22021262
tt0368709,Paramount Pictures,PG-13,45000000,26850426,52164016
tt0309530,Twentieth Century Fox,PG-13,,20305251,39468111
tt0821642,DreamWorks,PG-13,,31720158,38332994
tt1620935,Open Road Films (II),R,6000000,5083906,6698679
tt4181052,,0,,,
tt0379976,IFC Films,0,,435746,1432799
tt6237268,,0,,,
tt4351548,Gravitas Ventures,0,,59329,59329
tt0240468,Twentieth Century Fox,PG-13,10000000,16037962,16994625
tt5664684,,0,,,
tt0964587,,PG-13,,,29066681
tt0184858,Miramax,R,42000000,23368995,32168970
tt0445946,"Millennium Films, Inc.",R,,,5549200
tt1079448,,G,,,
tt1091722,Miramax,R,,16044025,17164820
tt2989524,The Orchard,0,,18957,28430
tt0231402,Paramount Pictures,PG,,25635682,39438674
tt5789976,Saban Films,R,,7518,11353515
tt0926129,Screen Gems,PG-13,20000000,43869350,57197876
tt2004432,,0,,,4383978
tt2221648,,PG,,,1084695
tt1838544,Lionsgate,PG-13,,11682205,19767535
tt2674454,Cohen Media Group,PG,,1281258,6724365
tt2726552,Magnolia Pictures,R,,2915,91149
tt2527186,,0,,,
tt5676118,,0,,,
tt1545754,Millennium Entertainment,R,,,594396
tt1798603,Broad Green Pictures,R,26000000,17782178,24079268
tt0493430,Paramount Pictures,R,11500000,72778712,84645164
tt2674358,,R,,,236820
tt0457513,Focus Features,PG-13,,10525717,39220946
tt1431181,Sony Pictures Classics,PG-13,8000000,3205706,19722766
tt1015999,,PG,,,
tt0873886,SModcast Pictures,R,,1104682,1874460
tt2962726,,0,,,252293
tt1855199,Open Road Films (II),R,7000000,41003371,55078146
tt1483803,,0,,,
tt0468094,IDP Distribution,R,,326876,1513033
tt1018785,Warner Bros.,PG-13,27000000,44089964,44352417
tt2165933,,0,,,750000
tt0899128,,R,,,1415804
tt0373283,Excel Entertainment,PG-13,780000,1310470,1310470
tt3921852,,0,,,1986375
tt0366551,New Line Cinema,R,9000000,18250550,23936908
tt3282858,,0,,,
tt2350892,,R,,,
tt2448374,,0,,,
tt2366608,Warner Bros.,R,,45431,615500
tt3708886,,R,,,698036
tt0417001,Warner Bros.,PG-13,30000000,43894863,58231520
tt2883434,Relativity Media,PG-13,9000000,21571189,21833967
tt2404181,Fox Searchlight Pictures,PG,,10726630,16607575
tt0387877,Universal Pictures,R,50000000,22545080,49332692
tt4385888,A24,R,,5664764,7214806
tt1742650,The Weinstein Company,PG-13,24000000,9662284,31410151
tt2788526,,0,,,
tt1416801,Anchor Bay Films,R,,1188194,1188194
tt1391034,,R,,,177182
tt3188560,,0,,,
tt0395169,United Artists,PG-13,,23530892,33882243
tt0244970,Twentieth Century Fox,PG-13,23000000,27343067,38689940
tt0264616,Lionsgate,R,11000000,13110448,17423030
tt0896534,,R,,,
tt0219854,Walt Disney Studios Motion Pictures,PG,65000000,69691949,110317580
tt1571243,,R,,,
tt0325537,DreamWorks Distribution,PG-13,35200000,38125247,38620484
tt0245120,Screen Gems,R,15000000,7288451,8704851
tt1007029,The Weinstein Company,PG-13,,30017992,115890699
tt1817081,IFC Films,R,,4187,116559
tt4758646,,0,,,
tt0434215,Twentieth Century Fox,PG,15000000,21000147,21893591
tt1114698,,G,,,
tt0372237,Sony Pictures Entertainment (SPE),PG-13,,68915888,103121466
tt1833844,IFC Films,0,,38493,312757
tt0301526,,G,,,
tt3488710,TriStar Pictures,PG,35000000,10137502,61181942
tt1104835,,R,,,
tt2101441,A24,R,5000000,14124284,32170399
tt4348012,,0,,,
tt0279730,,R,,,
tt4034354,A24,R,,4210454,4935501
tt1790886,Warner Bros.,R,,86907746,104907746
tt0264472,Paramount Pictures,R,45000000,66818548,94935764
tt1313092,Sony Pictures Classics,R,,1044039,7209912
tt2802136,Vertical Entertainment,R,,,
tt0443295,Paramount Pictures,PG,45000000,53412862,72662923
tt1487931,Millennium Entertainment,0,,1029,27187375
tt2145829,,PG-13,,,943502
tt2450186,Magnolia Pictures,R,,21833,805574
tt0838283,Sony Pictures Entertainment (SPE),R,65000000,100468793,128107642
tt7125860,Annapurna Pictures,R,,14915773,20596567
tt1104733,Focus Features,R,9000000,4886216,4925288
tt0866437,Sony Pictures Classics,PG-13,,3575227,7163566
tt3672742,Epic Pictures Group,0,,67069,67069
tt1640484,TriStar Pictures,PG-13,6600000,37295394,38158601
tt3671542,,0,,,767038
tt1051981,TLA Releasing,0,,104828,104828
tt4157728,,0,,,
tt2910904,Broad Green Pictures,R,,2022115,23762417
tt1725156,,0,,,
tt4513316,Sony Pictures Classics,R,,580346,580346
tt1319733,,R,,,
tt0861689,Miramax,R,25000000,3351751,19844979
tt4511566,,0,,,56191
tt6512428,Pure Flix Entertainment,PG-13,,3511417,3589633
tt0783233,Focus Features,R,,50927067,131016624
tt1980162,,0,,,
tt3832096,,R,,,114835
tt1265990,Screen Gems,PG-13,16000000,37300000,40492652
tt0813980,,0,,,
tt0160797,Paramount Pictures,R,60000000,61335230,71732303
tt3707106,Universal Pictures,R,10000000,538460,3334927
tt1532958,Screen Gems,PG-13,20000000,8888355,16549477
tt1525890,,R,,,229746
tt0332047,Twentieth Century Fox,PG-13,30000000,42071069,50605163
tt0297814,,PG,,,
tt5419676,,0,,,
tt1366344,Twentieth Century Fox,R,25000000,30441326,34942188
tt2077886,,0,,,4451482
tt0185183,Warner Bros.,PG-13,73000000,21471685,29725663
tt1692486,Sony Pictures Classics,R,,2547047,30722632
tt0227445,Paramount Pictures,R,68000000,71107711,114252154
tt0770752,Warner Bros.,PG-13,70000000,70231041,111231041
tt0256103,Empire Pictures Inc.,R,,405094,2672527
tt1439572,IFC Films,R,,2959,933352
tt1555064,Screen Gems,PG-13,15000000,20218921,20529194
tt2268419,,R,,,
tt2582500,EuropaCorp,PG-13,,6900335,13082071
tt0283111,Artisan Entertainment,R,5000000,21305259,38275483
tt5516328,IFC Films,0,,148747,4131358
tt1232783,Summit Entertainment,R,12500000,11965282,27206120
tt1127896,Focus Features,R,30000000,7460204,9975737
tt1083452,Twentieth Century Fox,PG-13,23000000,15789389,46152800
tt1640548,Millennium Entertainment,R,,972512,1567905
tt3816458,,0,,,
tt0486551,Warner Bros.,R,,19185184,20387597
tt0780536,Focus Features,R,,7800824,34085749
tt0331953,Fox Searchlight Pictures,R,,5001708,7565807
tt3221698,,PG,,,
tt0485851,THINKFilm,R,,25775,2602098
tt2283584,,0,,,
tt2235779,Lionsgate,PG-13,,8509867,17835162
tt1045778,Sony Pictures Entertainment (SPE),PG-13,60000000,43337279,62357900
tt0858486,Lionsgate,PG,,1647083,6195553
tt0315733,Focus Features,R,20000000,16290476,60427839
tt1087461,,0,,,
tt0445620,Warner Independent Pictures (WIP),PG-13,2000000,1457843,3579902
tt4126568,,R,,,836413
tt7997256,,0,,,
tt1531924,,R,,,109144
tt0280707,USA Films,R,19800000,41308615,87754044
tt0318649,Paramount Pictures,PG-13,130000000,68671925,119240351
tt3179568,Paramount Pictures,R,,705908,1705908
tt2474976,IFC Films,0,,13906,1862407
tt1126591,Screen Gems,PG-13,55000000,39440655,89519773
tt3289712,IFC Films,PG-13,,4704,42927
tt5740866,Roadside Attractions,R,,3026351,4605123
tt0434124,Miramax,PG-13,,1822428,9950133
tt0255819,Sony Pictures Entertainment (SPE),R,16000000,28734552,29381649
tt0486321,Summit Entertainment,G,25000000,13816982,46651414
tt7427356,,0,,,
tt1817771,Sony Pictures Entertainment (SPE),R,,70958,70958
tt0335563,Lionsgate,R,,1060512,2466444
tt5711148,Sony Pictures Classics,R,,1026124,4047917
tt1945044,,R,,,291097
tt2776878,Universal Pictures,R,20000000,9536300,9995692
tt0252501,Warner Bros.,PG-13,31000000,24185781,30919415
tt6421110,Screen Gems,R,14000000,20877013,21753365
tt0166110,New Line Cinema,R,16000000,7316658,8378853
tt0420609,Warner Independent Pictures (WIP),R,,1151330,2689799
tt1313139,ATO Pictures,R,,366377,2316971
tt0309912,Metro-Goldwyn-Mayer (MGM),PG,,1587173,3651462
tt0367478,,R,,,521918
tt5329376,,0,,,
tt1247667,Anchor Bay Films,R,,139034,221590
tt0317132,Twentieth Century Fox,PG,14000000,32647042,33589427
tt0285492,,R,,,3563603
tt1482393,Walt Disney Studios Motion Pictures,G,,,
tt0480242,Walt Disney Studios Motion Pictures,PG-13,,47642963,68474305
tt8974964,Screen Media Films,0,,31378,37272
tt0360009,Warner Bros.,R,,4434432,8112712
tt1322269,The Weinstein Company,R,,37738810,74188937
tt4610748,,0,,,52966
tt0454082,MGM/Weinstein,R,,16273581,21510851
tt1100119,Warner Bros.,PG,,20919166,28972508
tt0299658,Miramax,PG-13,45000000,170687518,306776732
tt1290138,Paladin,0,,9188,9188
tt0414951,Sony Pictures Classics,R,,381420,381420
tt0978762,,0,,,1739445
tt3481634,,R,,,259635
tt1767382,Open Road Films (II),R,,12754783,16527747
tt2011276,,R,,,
tt2637294,Paramount Pictures,R,14000000,12314651,13081651
tt1204975,CBS Films,PG-13,28000000,63914167,134409025
tt0372588,Paramount Pictures,R,32000000,32786074,50826898
tt1712192,,R,,,315132
tt1018765,Warner Bros.,R,28000000,7002261,8527658
tt0199725,New Line Cinema,PG-13,20000000,27459615,27728118
tt1176410,,PG,,,
tt5989218,Amazon Studios,R,,4102648,7997774
tt6852872,,R,,,4973
tt6387232,,0,,,
tt0421206,Sony Pictures Entertainment (SPE),PG-13,30000000,38432823,41480851
tt1869347,Vertical Entertainment,PG-13,,,3682156
tt0343737,Universal Pictures,R,,59952835,100266865
tt3162938,,PG-13,,,11902
tt1235124,,R,,,22873653
tt5929750,Roadside Attractions,R,,7115854,7425391
tt9107368,,0,,,
tt0368975,Metro-Goldwyn-Mayer (MGM),PG,,9436390,10143022
tt0379217,United Artists,R,,2198924,7929307
tt3067038,,0,,,
tt0274558,Paramount Pictures,PG-13,25000000,41675994,108846072
tt0455362,First Look International,R,,14500,1689984
tt0790628,Warner Bros.,PG-13,30000000,22537881,27437881
tt2396721,,R,,,
tt7843600,,0,,,
tt4899370,Bleecker Street Media,PG-13,,13406883,14510490
tt2417650,,R,,,
tt9664078,,0,,,
tt0285175,MDP Worldwide,R,,,371000
tt0484562,Twentieth Century Fox,PG,,8794452,31852619
tt1609479,The Samuel Goldwyn Company,0,,75143,120823
tt1403177,Wrekin Hill Entertainment,R,7000000,382946,449702
tt1152850,Oscilloscope,R,,865695,1192995
tt2261331,Focus Features,R,,1171559,4070789
tt1720616,Roadside Attractions,R,,7251073,13041254
tt1213648,IFC Films,R,,16075,8307227
tt0374536,Sony Pictures Entertainment (SPE),PG-13,85000000,63313159,131426169
tt0335245,Walt Disney Studios Motion Pictures,R,35000000,39799191,76665191
tt0892255,,0,,748555,34209066
tt0412915,,0,,,
tt8159584,,0,,,
tt1540128,FilmDistrict,PG-13,,13103272,30962335
tt1234548,Overture Films,R,25000000,32428195,69095771
tt0318761,Sony Pictures Classics,R,,1328679,2138742
tt1216491,Focus Features,R,,2450846,5218973
tt1322312,Warner Bros.,R,32000000,17804299,42059111
tt8301054,,0,,,
tt2027136,,0,,,616506
tt0827521,,R,,,
tt1759744,IFC Films,R,,40685,98240
tt1231287,,PG-13,,,1895782
tt9032888,,0,,,
tt0405296,Warner Independent Pictures (WIP),R,,5501616,7659918
tt3780500,Good Deed Entertainment,R,,161796,970809
tt2281587,Walt Disney Studios Motion Pictures,PG,50000000,51183113,80383113
tt1244754,,R,,6783129,11104555
tt7526414,,0,,,
tt2387408,,R,,,1498262
tt0200809,,0,,,
tt1931602,Well Go USA Entertainment,R,,6940,10963
tt1235448,,R,,,149857
tt2182972,The Film Arcade,PG-13,,32251,408918
tt4669296,Gunpowder & Sky,R,,253184,365353
tt0412798,,R,,,4598371
tt1013542,,0,,,
tt0433387,Metro-Goldwyn-Mayer (MGM),R,,3337931,5969708
tt1034320,,PG-13,,,103971
tt0947802,Screen Gems,PG-13,20000000,39263506,44655002
tt1492705,,R,,,197734
tt0437857,Anchor Bay Films,R,,69136,69136
tt3717016,Freestyle Releasing,0,,161820,234417
tt0472602,,G,,,
tt0335559,DreamWorks Distribution,PG-13,22000000,17071962,21513434
tt1837636,IFC Films,PG-13,,,1592853
tt0298296,,R,,,297835
tt6063090,Saban Films,R,,20056,1392898
tt0298744,Sony Pictures Classics,R,,2063196,2704951
tt0479500,Warner Bros.,PG,,25612520,30666930
tt0448134,Fox Searchlight Pictures,R,,3675753,34806360
tt5297750,,0,,,
tt0245686,Sony Pictures Entertainment (SPE),PG-13,17700000,27087695,30987695
tt0346578,,PG,,,
tt5580392,,0,,,
tt5690810,IFC Films,PG-13,,50722,242115
tt1468846,,R,,,23910
tt1111948,MGM/Weinstein,R,,12082391,12331637
tt0270980,Dimension Films,PG-13,14000000,15550605,18191005
tt0493076,,0,,,
tt1659338,,R,,,383488
tt0279493,Universal Pictures,PG-13,,39089928,41604473
tt2290553,,R,,,3005082
tt1016075,Metro-Goldwyn-Mayer (MGM),PG,18000000,22455510,77211836
tt1046163,Lionsgate,R,20000000,19219250,41624687
tt1661382,Warner Bros.,PG-13,40000000,29807260,44907260
tt1054606,Sony Pictures Classics,PG-13,30000000,7689607,61808775
tt4328642,,0,,,
tt3181822,Universal Pictures,R,4000000,35423380,52425855
tt1112782,,R,,,6828037
tt3124476,,PG,,,
tt0995845,,R,,,58387
tt0460791,Roadside Attractions,R,,2266905,3669465
tt2369396,,R,,,
tt2334873,Sony Pictures Classics,PG-13,,33405481,99104804
tt3829378,,R,,,
tt0475290,Universal Pictures,PG-13,22000000,30498085,63647656
tt7049542,IFC Films,R,,32427,32427
tt2101570,,R,,,594860
tt0248667,Sony Pictures Entertainment (SPE),R,107000000,58203105,87812729
tt0865559,Fox Searchlight Pictures,PG-13,,8665206,20458873
tt5978724,,R,,,18766
tt5921218,,0,,,
tt3660770,Walt Disney Studios Motion Pictures,G,,16432322,16839663
tt2918606,Independent,R,,,9149
tt1240982,Universal Pictures,R,49900000,21596445,28013733
tt0183678,,R,,,
tt4602066,IFC Films,R,,725223,953953
tt1355631,Broad Green Pictures,R,,15436808,21011110
tt1745672,,R,,,
tt0264323,,R,,,368976
tt5189894,,R,,,522
tt3068192,,R,,,
tt0249478,Paramount Pictures,PG-13,75000000,45246095,54249294
tt2140629,,0,,,
tt0959329,,R,,,
tt2083383,Warner Bros.,PG-13,,35763137,48963137
tt0443632,Twentieth Century Fox,PG-13,,36280697,78810595
tt1714208,,R,,,1449
tt6159268,,0,,,
tt2393845,Magnolia Pictures,R,,24296,101807
tt1433207,RADiUS-TWC,R,,63595,63595
tt1172570,Magnolia Pictures,R,,104979,2260712
tt0805564,Metro-Goldwyn-Mayer (MGM),PG-13,12000000,5972884,11293663
tt1042877,Sony Pictures Entertainment (SPE),R,12000000,8195551,8883644
tt0337921,New Line Cinema,PG-13,25000000,32003620,57678321
tt4341582,Walt Disney Studios Motion Pictures,PG,15000000,8874389,10367161
tt1292594,,PG,,,
tt1712159,Rocket Releasing,PG-13,,32771,6963872
tt1366365,Lionsgate,PG-13,,3763583,16863583
tt6423886,,0,,,
tt3322892,Magnolia Pictures,R,,30911,55668
tt1661275,STX Entertainment,R,,3603484,12597262
tt1142433,Twentieth Century Fox,PG-13,,6380019,6414729
tt0186566,Warner Bros.,PG-13,65000000,90464773,128884132
tt2473476,Tugg,0,,22424,22424
tt0790623,First Look International,R,,62597,346592
tt6217306,,0,,,
tt7453418,,R,,,78206
tt5788462,,0,,,29950
tt3727202,,R,,,39027
tt1013860,Omni Lab/Freestyle Releasing,PG-13,,1186538,5782515
tt0313443,Metro-Goldwyn-Mayer (MGM),PG-13,50000000,41088845,55495563
tt0203755,USA Films,R,18000000,6290673,13578186
tt2055765,Cinedigm Entertainment Group,R,,104810,320013
tt0337692,IFC Films,R,,744296,9617377
tt7420342,Blue Fox Entertainment,R,,291477,619855
tt0267248,Paramount Pictures,PG-13,25000000,10727683,12302219
tt0469641,Paramount Pictures,PG-13,65000000,70278893,163247198
tt8426594,IFC Films,R,,28252,130974
tt2784678,Paramount Pictures,R,,25317471,26117471
tt0250698,Miramax,R,,,
tt1321509,Screen Gems,R,21000000,42739347,49050886
tt0407265,The Weinstein Company,R,,9015303,15151744
tt3438640,,0,,,
tt1653665,Fox Searchlight Pictures,PG,,1735251,7401949
tt0368008,Paramount Pictures,R,80000000,65955630,96105910
tt0445922,Revolution Studios,PG-13,,24602291,29625761
tt4129870,FilmRise,0,,200242,200242
tt0893382,Paramount Vantage,PG-13,,5505267,15773351
tt3864024,Amplify,PG-13,,1186426,1406538
tt0337697,Paramount Pictures,PG,22000000,28176497,37666766
tt0430922,Universal Pictures,R,28000000,67294270,92649419
tt0337909,Walt Disney Studios Motion Pictures,PG-13,10000000,31041759,93400759
tt1412386,Fox Searchlight Pictures,PG-13,10000000,46412041,136836156
tt1532503,Focus Features,R,3200000,5790894,14311701
tt0940656,,PG,,,33885979
tt0164212,Lionsgate,R,25000000,260562,1308242
tt5460880,,0,,,147784
tt8884364,,0,,,
tt0211933,MGM/Weinstein,R,8600000,14377198,32730062
tt0486578,Screen Gems,PG-13,,37931869,38810311
tt8488126,,0,,,
tt6204340,,R,,,361965
tt1535970,IFC Films,R,,9216,1247188
tt7903530,,R,,,143837
tt0303714,Metro-Goldwyn-Mayer (MGM),PG-13,12000000,75782105,77063924
tt1277737,Roadside Attractions,R,,637421,1120476
tt0376108,Twentieth Century Fox,PG,33100000,16809014,17492014
tt3692652,Vertical Entertainment,R,,,372137
tt0803057,Third Rail Releasing,R,,408709,457690
tt5629964,,0,,,2930680
tt2404425,The Weinstein Company,PG-13,11000000,33307793,61619773
tt3471098,Sony Pictures Classics,R,,3351735,5883891
tt8998472,,0,,,
tt1521197,Sony Pictures Entertainment (SPE),PG-13,30000000,4463292,15395087
tt0899106,Universal Pictures,PG-13,18000000,22965110,36088028
tt0970411,Twentieth Century Fox,PG,55000000,7873007,17929684
tt2577172,,0,,,
tt0326905,Miramax,R,80000000,10167373,10777375
tt1747958,Roadside Attractions,R,,42472,2566435
tt3137630,,0,,,5204054
tt0190374,New Line Cinema,PG-13,45000000,15391970,33978694
tt9426852,,0,,,
tt0449487,Sony Pictures Entertainment (SPE),PG-13,,292437,5798974
tt0294870,Revolution Studios,PG-13,40000000,29077547,31670620
tt2215285,Lionsgate,PG-13,20000000,65653242,66899242
tt0337579,Metro-Goldwyn-Mayer (MGM),PG-13,30000000,65111277,65991448
tt0365270,,R,,,
tt0410696,,0,,,
tt1137470,,PG-13,,,24487
tt2118624,Vertical Entertainment,PG-13,,,
tt0192071,Miramax,PG-13,22000000,11576464,19900366
tt4622682,,0,,,1594
tt0455960,Rogue Pictures,R,,16472961,25399945
tt3525346,The Samuel Goldwyn Company,R,,,
tt1247662,Roadside Attractions,R,10000000,100688,100688
tt0284490,Warner Bros.,PG-13,85000000,38082712,77885672
tt6866224,The Orchard,R,,371784,876980
tt1480285,,R,,,663460
tt1714915,Sony Pictures Classics,R,7000000,1879534,7609187
tt0324554,Metro-Goldwyn-Mayer (MGM),PG-13,,13001257,21741598
tt3838992,Invincible Pictures,PG-13,,,36585
tt1694021,,R,,,
tt0331811,,R,,,3810792
tt7365604,LD Entertainment,PG,,6809080,6842356
tt1686039,,0,,,23423390
tt6173902,,PG,,,
tt1870419,,R,,,
tt0482546,MGM/Weinstein,PG,,3005605,35078241
tt2401878,Paramount Pictures,R,8000000,3759286,5659286
tt1696192,,PG,,,
tt5270948,Entertainment Studios Motion Pictures,PG-13,,17395520,18263470
tt5974030,Variance Films,R,,18169,64648
tt5929754,IFC Films,PG-13,,1050616,3321367
tt2628316,,R,,,
tt0367555,,0,,,
tt2386278,,R,,,2408629
tt1488181,,G,,,34428345
tt5168192,IFC Films,R,,260354,15793051
tt3208026,IFC Films,R,,57520,2073063
tt0165361,,R,,,
tt0484439,,G,,,
tt1290400,,R,,,106149
tt0275947,,R,,,824597
tt2793490,,0,,,10220
tt5696326,Blue Fox Entertainment,0,,89988,89988
tt4763168,,PG-13,,,
tt3702652,Twentieth Century Fox,R,,3000342,14332467
tt0914863,,R,,,1669947
tt1999995,,0,,,
tt7962932,Breakthrough Entertainment,0,,10523,10523
tt0300556,Paramount Pictures,PG-13,80000000,19481943,43935763
tt1204883,,0,,,156941
tt0419724,,R,,,
tt0336325,,R,,,
tt2027255,,0,,,
tt4264426,Shout! Factory,0,,,
tt0765128,Walt Disney Studios Motion Pictures,G,80000000,19422319,83090556
tt1886493,,R,,,291742
tt0219965,Metro-Goldwyn-Mayer (MGM),PG-13,75000000,41575141,67631903
tt5859238,Magnolia Pictures,0,,955925,2728446
tt0352277,United Artists,PG-13,15000000,13456633,18611951
tt10810424,,0,,,
tt0388980,Walt Disney Studios Motion Pictures,PG,,15337393,15431177
tt1707392,Image Entertainment,R,,18464,638274
tt1837703,Walt Disney Studios Motion Pictures,R,28000000,3255008,9058564
tt0272338,Revolution Studios,R,,17844216,24665649
tt7681824,The Orchard,R,,400961,434743
tt6265828,A24,R,100000,1596371,1951683
tt1482967,,0,,,
tt1782440,,0,,,
tt6598626,The Orchard,0,,2583,2583
tt1172571,,R,,,1300051
tt0387131,Focus Features,R,25000000,33579797,82466670
tt1583420,Universal Pictures,PG-13,30000000,35608245,75055070
tt0331933,Sony Pictures Entertainment (SPE),PG-13,,19699706,21577624
tt5254868,,0,,,
tt2097307,Open Road Films (II),R,2000000,13749300,16816647
tt1634121,Millennium Entertainment,R,,69136,5486559
tt0261392,Miramax,R,22000000,30085147,33788161
tt4986134,IFC Films,PG-13,,378294,944370
tt0280609,,R,,,3537283
tt1172991,The Weinstein Company,R,15000000,4441272,8087000
tt8727582,,0,,,
tt1106860,Roadside Attractions,R,,46488,46488
tt0157583,,R,,4301582,15713204
tt2338454,,0,,,
tt0305669,Walt Disney Studios Motion Pictures,PG-13,33000000,132716677,164729679
tt0841046,Sony Pictures Entertainment (SPE),R,35000000,18317151,20576198
tt0422093,Lionsgate,PG-13,5500000,50633099,50652203
tt0134983,Metro-Goldwyn-Mayer (MGM),PG-13,90000000,14230455,14828081
tt0455538,Metro-Goldwyn-Mayer (MGM),R,28000000,2778752,19152009
tt0174480,Metro-Goldwyn-Mayer (MGM),PG-13,65000000,37761915,90726668
tt2141773,Freestyle Releasing,R,,157768,157768
tt2058107,The Weinstein Company,R,,4438438,24174885
tt0348593,Focus Features,R,7500000,3854624,6715067
tt1024724,,PG,,,
tt2223990,Lionsgate,PG-13,,28842237,29824199
tt1182350,Sony Pictures Classics,R,22000000,3248246,36015260
tt1544572,,G,,,
tt0365265,,R,,,
tt0482572,Warner Bros.,R,30000000,15740721,31200557
tt2041488,Warner Bros.,PG,,587211,587211
tt2172985,RADiUS-TWC,R,,64065,77450
tt1763264,Anchor Bay Films,R,,74918,1048704
tt0307901,Walt Disney Studios Motion Pictures,R,5000000,13084595,23932055
tt0314498,Paramount Pictures,PG-13,,10391003,10898337
tt1365050,Bleecker Street Media,0,,90777,90777
tt1985019,Sony Pictures Classics,PG-13,,2159041,2313509
tt0252503,Warner Bros.,R,39000000,23510841,28510652
tt1672218,,0,,,
tt1767372,Lionsgate Premiere,R,,111996,6034851
tt0896872,The Samuel Goldwyn Company,R,,1124966,1870392
tt7681902,Focus Features,PG-13,,22835787,22844741
tt1133991,Yari Film Group Releasing,R,,,44872
tt0361500,Freestyle Releasing,PG,40000000,694782,694782
tt0470705,Lionsgate,R,,7025810,8095658
tt6273004,,0,,,
tt6821012,,0,,,
tt2125608,Sony Pictures Classics,PG-13,,3696196,9133712
tt1535565,,0,,,
tt1031280,Magnolia Pictures,R,,14154,522497
tt1095174,Lionsgate,PG,,16734283,29010817
tt1615147,Roadside Attractions,R,3500000,5354039,19504039
tt1020558,Magnolia Pictures,R,12000000,123570,6890432
tt0465538,Warner Bros.,R,,49033882,92991835
tt0162346,Metro-Goldwyn-Mayer (MGM),R,7000000,6217849,8764007
tt5126922,,R,,,103385
tt0320244,Strand Releasing,R,,742898,782606
tt2112096,Fox Searchlight Pictures,R,,4772155,39219109
tt4386242,,PG,,,
tt1836808,Main Street Films,PG-13,,258656,6202879
tt8359842,,0,,,2166213
tt2386237,,0,,,
tt0280665,Warner Bros.,R,,6630252,16838910
tt0218619,Artisan Entertainment,PG-13,17000000,3111545,4299141
tt1931533,CBS Films,R,15000000,15024049,32226382
tt0280486,Walt Disney Studios Motion Pictures,PG-13,70000000,30160161,66200782
tt0209475,Sony Pictures Entertainment (SPE),PG-13,35000000,60400856,94728529
tt0407998,,PG-13,,,1337846
tt4104054,,0,,,12738785
tt0236640,,R,,,129364
tt7217214,,0,,,
tt2061712,,0,,,61048
tt0192111,Universal Pictures,PG-13,14000000,10424470,13127022
tt0205177,,R,,,15932
tt2505294,,0,,,
tt0238112,Universal Pictures,R,57000000,25543895,62112895
tt2027231,,0,,,
tt0237572,Warner Bros.,R,35000000,19733089,29419291
tt0170691,Twentieth Century Fox,R,,139692,148701
tt3458254,Vertical Entertainment,R,,,
tt0180073,Fox Searchlight Pictures,R,,7065332,17989227
tt0358456,,0,,,
tt1323973,,0,,,249601
tt0910905,,R,,,7999896
tt1410051,,R,,,4498
tt1996264,Focus Features,R,,1251749,1386088
tt0419358,,0,,,
tt0309377,Warner Bros.,R,50000000,26235081,31794718
tt0857191,Overture Films,PG-13,,9427089,18197518
tt3125324,Relativity Media,PG-13,7000000,14618727,14618727
tt9358228,,0,,,221801
tt0267891,Fox Searchlight Pictures,PG-13,,35428675,40442443
tt7455754,Fathom Events,0,,739711,897992
tt1000771,,0,,,
tt0208988,Warner Bros.,R,63600000,14967182,19412993
tt1032825,IFC Films,R,,25423,1451343
tt2999390,,G,,,
tt0350261,Miramax,PG-13,30000000,8586392,18618284
tt1867086,,PG,,,8106158
tt0924129,The Weinstein Company,R,,455654,3676533
tt0222812,,R,,,302586
tt0490076,,R,,,1904640
tt2837336,,0,,,61192
tt0365043,,G,,,
tt0427312,Lionsgate,R,,3178403,4064179
tt0458471,,R,,,
tt0239948,Sony Pictures Entertainment (SPE),PG-13,22000000,19402030,26086706
tt0398017,The Weinstein Company,R,22000000,36024076,57479076
tt5968274,,0,,,
tt2062677,,G,,,
tt0822868,,PG-13,,,10153961
tt0415306,Sony Pictures Entertainment (SPE),PG-13,72500000,148213377,163362095
tt2103264,Roadside Attractions,PG-13,,3346265,14858240
tt0400525,Focus Features,R,,9016782,10156968
tt7615052,,R,,,
tt8975028,,0,,,
tt5516404,,PG,,,
tt2265534,Screen Media Films,R,,,
tt1228933,,R,,,
tt0297181,Sony Pictures Entertainment (SPE),PG-13,70000000,33561137,51386477
tt2753778,,0,,,
